Mol_No,SMILES,actual,predict
252,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,19.5,19.8605
269,COC(C)(C)CCO,16.0,15.709500000000006
276,CC(C)C=C,14.0,14.912083333333339
279,CCCCc1cccc(C)c1,17.4,17.62950000000003
288,COc1ccc(Cl)cc1,19.6,19.577866666666665
293,Sc1ccc(Cl)cc1,20.8,19.921
295,CCN1CCOCC1,17.7,17.61416666666669
315,O=C1c2ccccc2C(=O)c3ccccc13,20.3,19.906500000000015
317,CC(=C)c1ccccc1,18.5,18.983500000000014
325,CC(C)(O)C#N,16.6,15.569500000000014
330,CC(=O)Oc1ccccc1C(O)=O,19.0,19.272000000000013
337,c1ccc2nc3ccccc3cc2c1,20.0,20.253999999999973
343,Nc1ncnc2nc[nH]c12,20.0,20.371
345,OCC(O)C(O)C(O)CO,18.0,17.217500000000026
348,OC(=O)CCC=C,16.7,16.28183333333332
378,O=Cc1ccccc1,19.4,19.40500000000002
379,NC(=O)c1ccccc1,21.2,19.732000000000017
384,OC(c1ccccc1)C(=O)c2ccccc2,19.9,19.356999999999996
385,N#Cc1ccccc1,18.8,19.009500000000024
387,s1cnc2ccccc12,20.6,20.185999999999982
391,OCc1ccccc1,18.4,18.82000000000002
392,NCc1ccccc1,19.0,18.882000000000016
397,CC(=C)C(=O)OCc1ccccc1,16.8,18.302000000000042
400,ClCOCCl,17.2,17.329000000000022
401,O(c1ccccc1)c2cccc(Oc3cccc(Oc4ccccc4)c3)c2,19.6,19.604000000000003
402,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,19.2,19.11466666666667
406,[Br],18.2,15.735166666666673
418,CC(=O)C(C)=O,15.7,15.900500000000017
441,ClC(Cl)(Cl)Cl,17.8,16.76424999999997
455,Clc1ccccc1,19.0,19.413000000000007
459,CSCCl,16.6,16.32397499999999
463,FC(F)=C(F)Cl,15.3,15.151499999999999
466,C1CC[C@@H]2CCCC[C@@H]2C1,17.6,17.7765
474,N#CC#N,15.1,15.695499999999992
484,OC1CCCCC1,17.4,17.31966666666668
488,C1CCC(CC1)c2ccccc2,18.7,19.02000000000001
492,C1C=CC=C1,17.0,17.551833333333295
502,CC(=C)C1CCC(=CC1)C,17.2,17.518499999999964
508,CC(CCl)OC(C)CCl,19.0,16.06299999999999
510,ClCCOCCCl,18.8,17.276500000000013
520,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,16.8,17.06049999999998
524,CC(C)O[P](F)(=O)OC(C)C,15.7,14.601000000000004
540,CCCCNCCCC,15.0,15.246000000000008
550,COC(Cl)Cl,17.1,15.572499999999998
556,CCOCC,14.5,15.274000000000001
562,CCOC(=O)CCC(=O)OCC,16.2,16.06899999999999
563,CCO[S](=O)(=O)OCC,15.7,16.190499999999997
564,CCSCC,16.8,16.07743095238095
565,CCSSCC,17.0,16.069605952380957
577,CCCOCCOCCO,16.0,16.03699999999997
592,CNC,15.3,15.215499999999993
600,CC(C)=C=O,15.2,15.832000000000003
608,C[S](C)(=O)=O,19.0,16.192000000000014
609,C[S](C)=O,18.4,16.54850000000001
612,c1ccc(cc1)C#Cc2ccccc2,18.0,18.456500000000005
628,CCCCCCCCCCCCO,16.0,16.090000000000003
633,O=C1CCCCCN1,19.4,17.807499999999987
640,CCOC(C)=O,15.8,15.953500000000005
642,CCC#C,15.1,15.301499999999994
643,CCOC(=O)C=C,15.5,15.767000000000003
646,CCc1ccccc1,17.8,18.13200000000003
647,CCOC(=O)c1ccccc1,17.9,18.630500000000012
648,CCBr,16.5,16.40900000000004
649,CCCCOCC,14.5,15.476499999999987
660,CCOC#C,15.4,15.432000000000016
664,CCI,17.5,15.700166666666673
682,ClCCCl,18.0,17.43050000000003
684,OCCO,17.0,17.046999999999983
687,CCCCOC.OCCO,15.5,15.71850000000002
699,CC(C)(C)OCCO,15.3,15.869500000000006
700,CCCCOCCO,16.0,15.989499999999996
703,CC(C)COCCO,15.2,15.778000000000004
710,C1CS1,19.3,18.445833333333358
711,NCCN,16.6,16.53799999999999
720,Fc1ccccc1,18.1,19.309000000000037
726,OC=O,14.6,16.095499999999987
730,O=Cc1occc1,18.6,18.225000000000026
744,CCCCCCC,15.3,15.730499999999983
749,OC(F)(C(F)F)C(F)(F)F,17.2,14.30900000000001
750,FC(F)=C(F)C(F)=C(F)F,13.8,15.028999999999979
753,Cc1c(C)c(C)c(C)c(C)c1C,19.2,16.283208333333338
765,S,17.9,15.735166666666673
768,[nH]1ccc2ccccc12,20.5,19.457999999999984
771,IC(=C)C=C,17.2,18.534000000000034
772,CC(C)CCOC(C)=O,15.3,15.579499999999998
777,CC(C)CO,15.1,15.614000000000008
778,CC(C)COC=O,15.5,15.43799999999998
781,CC(C)=C,14.5,14.860999999999995
793,CC(C)OC(C)C,15.1,15.006708333333334
796,CC(C)CC(O)=O,16.4,15.72650000000001
797,o1cccn1,18.8,19.37299999999998
806,Nc1cccc(Cl)c1,20.2,20.122
807,Cc1cccc(O)c1,18.5,18.839499999999976
817,CC(=C)C(O)=O,15.8,15.681500000000034
821,CO,14.7,14.89866666666664
833,CBr,17.0,16.26500000000003
837,COC(=O)CC#N,16.9,16.153499999999973
838,CC1CCCCC1,16.0,16.3625
842,CC\C(C)=N\O,14.7,15.951166666666698
856,COC(=O)C(C)=C,15.8,15.578000000000014
858,CCCC(C)=O,16.0,15.81500000000002
862,C[S](=O)(=O)c1ccccc1,20.0,19.2255
865,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O,17.0,18.74166666666667
872,CSC=C,16.4,16.437625000000004
873,C[S](=O)(=O)C=C,16.8,16.07450000000001
880,ICI,22.0,17.201500000000014
885,ClCNCCl,16.5,17.102000000000004
893,CC(=O)N1CCCC1=O,17.8,18.22350000000001
899,CCCCN,16.2,15.676499999999983
908,CN(C)Cl,16.0,15.821000000000012
930,[O-][N+](=O)c1ccccc1,20.0,19.892000000000017
931,CC[N+]([O-])=O,16.0,16.0035
933,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,16.9,16.550499999999996
937,CCCCCCCCCc1ccccc1O,16.5,17.54049999999998
953,CCCCCCCCCCCCCCCCCC,16.4,16.388500000000004
956,CCCCCCCC(O)=O,15.7,16.126000000000023
957,CCCCCCCCOC(C)=O,15.8,15.868500000000033
959,CCCCCCCC\C=C/CCCCCCCCO,16.5,15.952499999999995
962,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,11.7,12.856999999999992
964,ClC(=O)C(Cl)=O,16.1,17.44000000000002
974,[O-][N+](=O)c1ccc(Cl)cc1,20.2,20.045000000000027
977,OC\C=C\c1ccc(O)cc1,19.1,18.83949999999999
983,Cc1ccc(cc1)[N+]([O-])=O,19.5,19.557499999999994
997,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.0,11.920499999999977
1014,C1CCNCC1,17.3,17.507166666666684
1017,O=CC#C,16.2,15.946499999999988
1018,CCC=O,15.3,15.734999999999987
1019,O=CC1CO1,17.5,17.945500000000006
1022,CCC(=O)OC(=O)CC,15.8,15.667000000000005
1023,CCC#N,15.3,15.598000000000027
1027,CCCOC=O,15.5,15.61649999999999
1030,CC1COC(=O)O1,20.0,17.50049999999999
1040,COCC(C)OC(C)=O,15.6,15.341000000000008
1046,C[C@@H]1CCC(=C(C)C)C(=O)C1,17.5,17.694499999999998
1053,[nH]1cccc1,19.2,18.582000000000008
1058,O=C1N[S](=O)(=O)c2ccccc12,21.1,19.90500000000001
1065,Cc1c[nH]c2ccccc12,20.0,19.13316666666666
1066,NCCCCNCCCN,16.7,16.66049999999997
1067,CCCCCCCCCCCCCCCCCC(O)=O,16.3,15.644000000000007
1073,Nc1ccc(cc1)[S](N)(=O)=O,20.0,20.04010000000001
1075,N#CSC#N,18.1,15.917999999999996
1078,CC(=O)OC(C)(C)C,15.0,15.863500000000005
1082,ClC(Cl)=C(Cl)Cl,18.3,17.444600000000015
1084,C1CCOC1,16.8,16.718466666666703
1086,C1CCc2ccccc2C1,19.6,19.333
1088,C1CCSCC1,18.5,18.245833333333337
1091,CN(C)C(=O)N(C)C,16.7,16.41850000000003
1096,SC#N,16.8,16.183000000000003
1097,OCCSCCO,17.3,16.64799999999998
1106,Cc1ccccc1,18.0,18.958500000000008
1111,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,16.7,15.794499999999987
1116,ClC(Cl)(Cl)C#N,16.4,16.75308333333331
1125,CCCCCCCCCCCCCO,16.2,16.143500000000007
1126,OCCN(CCO)CCO,17.3,17.015499999999978
1128,CCN(CC)CC,15.5,15.230666666666673
1132,CCO[P](=O)(OCC)OCC,16.7,15.871999999999998
1157,CCCCOC=C,15.2,15.269000000000014
1158,CCCCSC=C,16.0,16.096175000000013
1161,ClC=C,16.0,16.503249999999987
1170,CCC(=O)OC=C,15.6,15.730499999999996
