Mol_No,SMILES,actual,predict
666,CCOC(C)=C,3.5,3.6023333333333363
668,CCOC(=O)C(C)O,7.6,5.776500000000007
669,CCOC(=O)C(C)=C,7.2,6.462500000000001
683,[O-][N+](=O)OCCO[N+]([O-])=O,18.0,10.745999999999992
693,COC(C)(C)C.OCCO,5.1,7.188
694,CCCCCCOCC.OCCO,4.1,5.322999999999995
702,CCOCCOC(C)=O,4.7,5.230500000000007
705,COCCO,8.2,7.335400000000002
723,FC(=C)C=C,5.8,4.603398214285713
729,o1cccc1,1.8,4.434333333333331
736,CC(O)=O.CC(O)=O.OCC(O)CO,8.9,13.86649999999999
738,CC(=O)OCC(COC(C)=O)OC(C)=O,4.5,4.443500000000003
741,OCC1CO1,9.0,9.687249999999983
745,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,3.0,7.623500000000003
747,ClC(Cl)(Cl)C(Cl)(Cl)Cl,2.0,4.702000000000002
754,C1N2CN3CN1CN(C2)C3,7.0,5.061499999999997
757,CCCCCC,0.0,1.2880000000000007
761,CC(O)=O.CC(O)=O.OCCCCCCO,4.5,6.80300000000001
763,C#N,17.6,12.963500000000002
767,C1C=Cc2ccccc12,2.6,3.3634999999999997
787,CC1=CC(=O)CC(C)(C)C1,8.0,10.293999999999992
789,CC(C)OC(C)=O,4.5,5.182000000000009
790,CC(C)N,4.4,6.359000000000002
798,C=C=O,7.3,9.863500000000002
808,Clc1cccc(Cl)c1,5.1,6.746499999999997
813,CC(C)=CC(C)=O,7.2,12.240499999999981
814,Cc1cc(C)cc(C)c1,0.6,3.333749999999997
815,CC(=C)C=O,10.3,10.486500000000014
818,CC(=C)C#N,9.5,12.62200000000002
825,COC(C)=O,7.2,7.255000000000006
843,COC=O,8.4,9.9135
851,CC(C)CC(C)=O,6.1,5.963000000000012
855,CS,7.7,4.956749999999999
860,CCCCCCCC\C=C/CCCCCCCC(=O)OC,3.8,3.7195000000000005
894,CC(=O)N1CCOCC1,9.8,11.423499999999995
896,CCCCOC(C)=O,3.7,4.283999999999997
907,CCCC(N)=O,13.7,12.328499999999977
913,O=CN1CCCCC1,10.6,10.512500000000014
924,CCCO[N+]([O-])=O,11.3,10.584499999999991
940,COc1ccccc1Br,8.4,5.9995
941,Clc1ccccc1Br,7.7,6.037499999999998
969,ClC(=O)c1ccc(Br)cc1,6.5,7.926000000000007
978,Clc1ccc(Cl)cc1,5.6,6.411999999999999
980,C=Cc1ccc(C=C)cc1,1.0,3.4251666666666667
994,FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,3.6245
1006,NNc1ccccc1,6.5,5.305499999999992
1009,Cl[P](Cl)(Cl)=O,9.3,10.304000000000006
1013,C1CNCCN1,4.8,9.191499999999996
1025,CCCN,4.9,5.209999999999997
1029,CC=C,1.6,3.0619999999999963
1033,CC(O)COC(C)(C)C,6.1,5.734250000000003
1039,COCC(C)O,6.3,6.0545000000000035
1057,c1ccc2ncccc2c1,5.6,9.993
1070,O=CCCC=O,9.8,9.961499999999994
1077,Cl[S](Cl)(=O)=O,7.2,15.24700000000002
1085,OCC1CCCO1,8.2,8.424833333333325
1087,C1CCOCC1,6.3,3.7537619047619075
1089,C1CCSC1,6.7,6.91949999999998
1093,s1ccnc1,18.8,12.620999999999999
1094,CC(N)=S,20.6,9.98550000000002
1105,C\C=C(/C)C=O,12.9,10.537000000000011
1107,Cc1ccc(cc1N=C=O)N=C=O,7.9,11.05
1120,[SiH3]C(Cl)(Cl)Cl,6.6,4.482000000000002
1124,CC1(C)C2CC3C(C2)C13C,0.0,4.608499999999993
1127,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,4.9,6.388500000000001
1138,Cc1cccc(C)c1C,1.0,1.6795000000000013
1143,CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,5.9,6.690999999999987
1144,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,6.4,10.798000000000004
1146,CCCCCCCCCCC,0.0,0.072
1148,COc1cc(C=O)ccc1O,9.8,10.310000000000016
1149,ClCCOC=C,6.7,8.075500000000012
1152,CC(=O)OC=C,7.2,6.822000000000004
1156,CCCCOCCOCCO,5.0,5.445000000000004
1162,C/C=C/C(=O)OC=C,5.0,6.787000000000003
1164,OCCOCCOCCOC=C,6.0,7.600500000000004
1177,C[Si](C)(C)C=C,1.0,6.7595
1180,O,16.0,6.312999999999999
1181,Cc1ccccc1C,1.0,2.8279999999999985
1183,ClCC(=O)c1ccccc1,9.6,8.127500000000005
