Mol_No,SMILES,actual,predict
277,CC(C)C(C)O,15.6,15.373000000000033
286,ClC[CH]=[C]=[CH2],16.6,16.648250000000004
289,Clc1ccc(C=O)cc1,19.9,19.37049999999999
294,CCOc1ccc(cc1)C(C)=O,18.8,18.873500000000025
296,CCc1ccc(O)cc1,18.3,18.149500000000003
298,[O-][N+](=O)c1cc(F)ccc1F,19.4,19.251500000000032
306,Oc1ccc(cc1)[N+]([O-])=O,20.0,19.967999999999996
308,C=Cc1ccncc1,18.1,19.068999999999964
309,Oc1cc2[nH]ccc2cc1O,19.5,19.946500000000004
321,CC(=O)Nc1ccccc1,20.6,18.90050000000002
323,CC(=O)OC(C)=O,16.0,16.108185714285728
327,CC#N,15.3,15.742250000000006
331,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,16.6,15.6865
332,CC(=O)CC(C)=O,16.1,15.949500000000011
342,ClC(=O)C=C,16.2,16.42399999999998
344,OC(=O)CCCCC(O)=O,17.1,16.64849999999998
352,BrCC=C,16.5,16.620583333333332
361,C=CCN=C=S,17.0,17.550966666666667
376,CCN=[N+]=[N-],15.9,15.311949999999994
377,ClC(Cl)c1ccccc1,19.0,19.46750000000002
381,[nH]1cnc2ccccc12,20.6,20.218499999999974
382,o1ncc2ccccc12,20.6,19.422999999999966
394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,19.0,17.70450000000005
398,C1CCC(CC1)C2CCCCC2,17.0,17.470999999999982
409,ClCBr,17.3,17.8495
411,BrC(Br)Br,20.0,18.27950000000002
413,BrC(=C)C=C,16.9,16.419749999999976
415,FC(F)(F)Br,14.3,17.67750000000002
420,CCCCOC(O)(CC)OCC,15.5,15.086000000000006
422,CCCCOC=O,15.7,15.603666666666658
424,CCCCOC(=O)C(C)O,15.8,16.06558333333333
425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,16.3,16.069999999999972
428,C1CCOC1,16.3,16.86783333333338
433,CCCC(Cl)=O,16.8,16.336999999999993
435,CC1(C)C2CCC(C2)C1=C,16.4,16.962000000000025
465,OC(=O)\C=C/c1ccccc1,19.1,19.317999999999998
467,CC1=CC(=O)OC1=O,19.2,18.626666666666686
479,C1CCCCCCCCCCC1,16.4,17.009999999999987
481,O=C1CCCCCC1,17.2,17.641000000000034
490,ClC1CCCCC1,17.3,17.52099999999999
493,C1CCCC1,16.4,16.962666666666706
497,C1CC1,17.3,17.38366666666668
519,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,16.6,17.229000000000028
522,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,16.6,17.230500000000028
526,CCCCOCCCC,15.2,15.302
528,CCCCCOCCCCC,15.6,15.344000000000005
529,CCCOCCC,15.1,15.301000000000005
536,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,16.2,16.161999999999956
551,FC(Cl)Cl,15.8,14.070000000000023
552,OCCNCCO,17.2,16.784499999999984
553,CCOC(=O)CCCCC(=O)OCC,16.4,15.926499999999978
557,CCOC(=O)CCCC(=O)OCC,16.3,15.880499999999975
558,CCC(=O)CC,15.8,15.952
570,C=COCCOCCOC=C,16.0,15.389500000000009
584,CC(C)COC(=O)CCCCC(=O)OCC(C)C,16.7,15.92099999999999
585,CC(C)NC(C)C,14.8,15.035291666666684
591,COC(=O)CCCCC(=O)OC,16.3,16.188999999999957
594,COCCOC,15.4,15.300000000000022
596,CC(C)(O)CN,16.1,15.063499999999992
614,O(c1ccccc1)c2ccccc2,19.4,19.49599999999999
618,CCCNCCC,15.3,15.164500000000023
629,NCCc1ccc(O)c(O)c1,18.2,19.050499999999996
631,CCCCCCCCCCCCCCCCCCCC,16.5,16.209500000000034
632,ClCC1CO1,17.5,17.955166666666663
635,CC[S](Cl)(=O)=O,17.7,16.40500000000001
644,CCN,15.0,15.192450000000006
645,CCCCCC(=O)CC,16.2,15.728499999999986
658,CCOC(=O)CC#N,16.7,16.102000000000004
672,CCOC(=O)CC,15.5,15.819000000000006
678,O=C1OCCO1,18.0,18.165999999999997
679,OCCCl,16.9,17.558916666666665
680,OCCC#N,17.2,16.46816666666665
689,CC(O)=O.CC(O)=O.OCCO,16.2,15.125000000000016
708,C[S](O)(=O)=O.C=C,16.9,16.39150000000001
713,CC=CC(C)=O,16.2,16.32030238095241
715,CCCOC#C,15.4,15.260000000000032
722,CF,13.4,14.931499999999977
724,C=O,12.8,15.806500000000021
733,OCC(O)CO.OC(O)=O,17.9,17.107000000000028
734,CC(O)=O.OCC(O)CO.OC(O)=O,17.1,16.035500000000038
743,O=CC=O,15.0,16.347499999999982
748,CCCCCCCCCCCCCCCC,16.3,16.098000000000017
755,CN(C)[P](=O)(N(C)C)N(C)C,18.5,16.526500000000016
756,CCCCCC=O,15.8,15.721499999999976
773,CC(C)CCO,15.8,15.174999999999985
776,CC(C)COC(=O)C=C,15.5,15.502499999999996
779,CC(C)COC(=O)C(C)C,15.1,15.679499999999978
788,CC(=C)C=C,14.7,14.804500000000003
803,N[C@@H](Cc1ccc(O)cc1)C(O)=O,17.5,19.118999999999993
805,CCCCCCCCCCCCOC(=O)C(C)=C,14.4,15.755000000000027
810,N#CCC#N,17.0,16.329166666666662
811,CN(C)CCOC(=O)COc1ccc(Cl)cc1,16.0,19.160500000000006
816,CC(=C)C(N)=O,15.8,16.669000000000043
832,COC(=O)c1ccccc1,18.9,18.40850000000001
836,COC(Cl)=O,16.3,16.424500000000013
839,CC1CCCC1,16.0,16.567000000000004
841,CCC(C)=O,16.0,15.842000000000024
845,CC(=O)C=O,15.5,15.733999999999998
846,CNN,16.2,15.039666666666683
847,COO,15.0,14.975249999999985
852,CN=C=O,15.6,15.758500000000005
859,CO[N+]([O-])=O,15.8,15.938999999999995
863,C[P](F)(F)=O,14.0,15.690499999999988
875,CO[S](=O)(=O)c1ccc(C)cc1,19.6,19.322500000000012
886,CCN(CC)C(C)=O,16.4,15.985400000000022
889,CCCC(=O)N(C)C,16.4,16.388000000000023
895,O=C1CCCN1Cc2ccccc2,18.2,19.310000000000006
904,CCCCOC(=O)CC,15.7,15.793166666666668
911,CCN1CCCC1=O,18.0,17.827500000000008
912,O=CN1CCCCCC1,18.5,18.325499999999966
926,CCCCCCCCCCCCCC,16.2,16.023500000000002
934,C[N+]([O-])=O,15.8,16.102499999999992
936,CCCCCCCCC,15.7,15.685499999999983
939,CN[C@@H](C)[C@H](O)c1ccccc1,18.0,18.661499999999986
943,Cc1ccccc1Br,19.3,18.93000000000002
948,Brc1ccccc1Br,20.7,20.17099999999998
949,Clc1ccccc1Cl,19.2,19.9
951,COc1ccccc1O,18.0,19.2595
970,[O-][N+](=O)c1ccc(Br)cc1,20.9,20.071999999999992
973,ClC(=O)c1ccc(Cl)cc1,19.9,20.02299999999999
985,CC1OC(C)OC(C)O1,16.0,14.348291666666656
993,CCCCC(O)=O,15.0,15.978000000000007
998,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.1,11.779999999999998
1002,Oc1ccccc1,18.5,19.5275
1004,N#CCc1ccccc1,19.5,19.27150000000002
1007,ClC(Cl)=O,16.4,17.637583333333332
1012,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,19.2,19.9675
1021,CCC(O)=O,14.7,16.021500000000007
1028,CCCOC(=O)C(C)=C,15.5,15.49850000000002
1032,CC(O)CO,16.8,15.932500000000012
1036,CCOCC(C)OC(C)=O,15.6,15.460000000000006
1045,C#CC#N,15.5,15.471999999999973
1047,[nH]1cnc2ncncc12,20.5,19.65800000000001
1050,c1ccncc1,19.0,19.703000000000007
1072,N#CCCC#N,18.2,16.33683333333333
1081,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,20.2,18.572
1110,C1CC[C@@H]2CCCC[C@H]2C1,18.0,17.609999999999964
1118,ClC=C(Cl)Cl,18.0,17.510916666666677
1122,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,20.0,20.103499999999986
1123,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,19.0,19.240000000000016
1130,COCCOCCOCCO,16.2,15.941499999999994
1133,OC(=O)C(F)(F)F,15.6,14.923500000000011
1139,C1CSC1,18.8,18.499
1141,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,15.5,16.85
1151,COCCOC=C,15.9,15.113500000000029
1153,C=CC#C,16.0,15.783999999999997
1159,CCCC(=O)OC=C,15.6,15.798999999999985
1165,CCSC=C,16.4,16.283500000000018
1172,C=CN1CCCC1=O,16.4,17.854999999999997
1173,CCCC[S](OCC)C=C,16.5,15.77900000000003
1178,CCCCCC(=O)OC(C)C=C,15.6,15.810499999999992
1179,O=C1OC=CO1,17.3,19.3095
1186,S=C1CCCO1,19.0,17.865624999999994
