Mol_No,SMILES,actual,predict
294,CCOc1ccc(cc1)C(C)=O,10.3,7.5300000000000065
296,CCc1ccc(O)cc1,5.2,5.920250000000001
298,[O-][N+](=O)c1cc(F)ccc1F,7.2,10.118000000000006
306,Oc1ccc(cc1)[N+]([O-])=O,14.5,12.508999999999991
308,C=Cc1ccncc1,7.2,12.733499999999985
309,Oc1cc2[nH]ccc2cc1O,8.8,8.282375000000002
321,CC(=O)Nc1ccccc1,14.4,8.827175
323,CC(=O)OC(C)=O,11.7,5.6110000000000095
327,CC#N,18.0,14.13299999999999
331,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,3.5,5.4235000000000015
332,CC(=O)CC(C)=O,10.0,8.691500000000005
342,ClC(=O)C=C,11.6,8.176333333333337
344,OC(=O)CCCCC(O)=O,10.0,6.081500000000005
352,BrCC=C,7.3,6.234499999999998
361,C=CCN=C=S,11.3,11.263083333333352
376,CCN=[N+]=[N-],8.9,6.992000000000013
377,ClC(Cl)c1ccccc1,7.6,5.4925
381,[nH]1cnc2ccccc12,14.9,8.470499999999994
382,o1ncc2ccccc12,11.5,4.1205
394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,11.2,7.001099999999996
398,C1CCC(CC1)C2CCCCC2,0.0,1.5805000000000007
409,ClCBr,5.7,7.393999999999998
411,BrC(Br)Br,5.0,6.780500000000003
413,BrC(=C)C=C,6.4,6.152374999999994
415,FC(F)(F)Br,2.4,4.092999999999997
420,CCCCOC(O)(CC)OCC,6.5,5.331666666666665
422,CCCCOC=O,6.5,7.363374999999999
424,CCCCOC(=O)C(C)O,6.5,4.719874999999997
425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,3.7,3.5615000000000006
428,C1CCOC1,6.2,5.857500000000011
433,CCCC(Cl)=O,9.4,7.848499999999988
435,CC1(C)C2CCC(C2)C1=C,1.8,2.394500000000002
465,OC(=O)\C=C/c1ccccc1,3.9,7.494441666666676
467,CC1=CC(=O)OC1=O,17.0,15.476500000000037
479,C1CCCCCCCCCCC1,0.0,1.4949999999999997
481,O=C1CCCCCC1,10.6,8.7365
490,ClC1CCCCC1,5.5,6.697500000000014
493,C1CCCC1,0.0,1.110333333333334
497,C1CC1,0.0,3.465666666666665
519,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,6.2,6.577500000000008
522,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,6.6,6.367500000000008
526,CCCCOCCCC,3.4,4.1290000000000004
528,CCCCCOCCCCC,3.1,3.0795000000000012
529,CCCOCCC,3.2,4.533499999999997
536,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,6.5,6.1371666666666815
551,FC(Cl)Cl,3.1,6.497999999999986
552,OCCNCCO,7.0,9.366
553,CCOC(=O)CCCCC(=O)OCC,6.2,4.690500000000005
557,CCOC(=O)CCCC(=O)OCC,7.0,4.871000000000007
558,CCC(=O)CC,7.6,8.499666666666657
570,C=COCCOCCOC=C,7.3,5.110999999999999
584,CC(C)COC(=O)CCCCC(=O)OCC(C)C,2.5,4.27716666666667
585,CC(C)NC(C)C,1.7,3.2879166666666633
591,COC(=O)CCCCC(=O)OC,6.8,5.4976666666666745
594,COCCOC,6.0,5.830499999999987
596,CC(C)(O)CN,9.2,7.9695
614,O(c1ccccc1)c2ccccc2,3.4,3.9247499999999995
618,CCCNCCC,1.4,2.623
629,NCCc1ccc(O)c(O)c1,10.3,10.3035
631,CCCCCCCCCCCCCCCCCCCC,0.0,0.026999999999999996
632,ClCC1CO1,7.6,6.684499999999995
635,CC[S](Cl)(=O)=O,14.9,11.25600000000001
644,CCN,5.6,5.740916666666669
645,CCCCCC(=O)CC,4.5,4.963166666666671
658,CCOC(=O)CC#N,7.9,11.410000000000009
672,CCOC(=O)CC,6.1,7.0739999999999945
678,O=C1OCCO1,21.7,16.828000000000007
679,OCCCl,8.8,8.536500000000007
680,OCCC#N,18.8,13.031500000000017
689,CC(O)=O.CC(O)=O.OCCO,4.7,8.684250000000011
708,C[S](O)(=O)=O.C=C,9.3,17.157000000000014
713,CC=CC(C)=O,12.1,9.302500000000004
715,CCCOC#C,3.8,5.904499999999998
722,CF,10.6,6.1251666666666615
724,C=O,14.4,9.823500000000001
733,OCC(O)CO.OC(O)=O,25.5,11.679666666666668
734,CC(O)=O.OCC(O)CO.OC(O)=O,14.7,11.627000000000015
743,O=CC=O,17.0,10.294500000000001
748,CCCCCCCCCCCCCCCC,0.0,0.0265
755,CN(C)[P](=O)(N(C)C)N(C)C,11.6,11.486999999999997
756,CCCCCC=O,8.4,9.328000000000012
773,CC(C)CCO,5.2,5.966000000000003
776,CC(C)COC(=O)C=C,6.2,5.458250000000013
779,CC(C)COC(=O)C(C)C,2.8,5.475000000000008
788,CC(=C)C=C,1.4,2.8726666666666683
803,N[C@@H](Cc1ccc(O)cc1)C(O)=O,6.9,8.717133333333344
805,CCCCCCCCCCCCOC(=O)C(C)=C,2.2,3.4899999999999944
810,N#CCC#N,18.4,13.915499999999998
811,CN(C)CCOC(=O)COc1ccc(Cl)cc1,6.2,7.521000000000003
816,CC(=C)C(N)=O,11.0,15.131999999999962
832,COC(=O)c1ccccc1,8.2,6.985125000000008
836,COC(Cl)=O,9.5,10.633999999999991
839,CC1CCCC1,0.0,5.0049999999999955
841,CCC(C)=O,9.0,8.579999999999997
845,CC(=O)C=O,16.1,9.376666666666672
846,CNN,8.7,5.84108333333333
847,COO,15.0,5.940333333333329
852,CN=C=O,11.5,9.797000000000011
859,CO[N+]([O-])=O,14.0,12.230499999999996
863,C[P](F)(F)=O,14.0,11.252999999999988
875,CO[S](=O)(=O)c1ccc(C)cc1,15.3,12.671500000000004
886,CCN(CC)C(C)=O,11.3,8.964499999999996
889,CCCC(=O)N(C)C,10.6,7.374666666666663
895,O=C1CCCN1Cc2ccccc2,6.1,10.763000000000002
904,CCCCOC(=O)CC,5.5,4.772458333333336
911,CCN1CCCC1=O,12.0,10.34550000000001
912,O=CN1CCCCCC1,10.4,10.441499999999978
926,CCCCCCCCCCCCCC,0.0,0.0265
934,C[N+]([O-])=O,18.8,12.130999999999986
936,CCCCCCCCC,0.0,0.0365
939,CN[C@@H](C)[C@H](O)c1ccccc1,10.7,4.9310000000000045
943,Cc1ccccc1Br,5.0,6.150000000000005
948,Brc1ccccc1Br,6.5,5.559000000000009
949,Clc1ccccc1Cl,6.3,6.240500000000006
951,COc1ccccc1O,7.0,7.53712499999999
970,[O-][N+](=O)c1ccc(Br)cc1,9.9,10.542999999999997
973,ClC(=O)c1ccc(Cl)cc1,6.7,7.18024999999999
985,CC1OC(C)OC(C)O1,5.0,3.4069166666666644
993,CCCCC(O)=O,4.1,5.045416666666673
998,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.8959999999999999
1002,Oc1ccccc1,5.9,7.793375000000006
1004,N#CCc1ccccc1,12.3,12.603999999999994
1007,ClC(Cl)=O,5.3,8.062249999999997
1012,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,7.0,11.737499999999995
1021,CCC(O)=O,5.3,7.8292583333333265
1028,CCCOC(=O)C(C)=C,6.6,5.906500000000003
1032,CC(O)CO,10.4,6.379500000000006
1036,CCOCC(C)OC(C)=O,6.3,4.90100000000001
1045,C#CC#N,17.0,14.106999999999994
1047,[nH]1cnc2ncncc12,11.7,8.963499999999998
1050,c1ccncc1,8.8,11.97775000000002
1072,N#CCCC#N,17.0,13.608000000000011
1081,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,9.1,9.765500000000005
1110,C1CC[C@@H]2CCCC[C@H]2C1,0.0,1.7911666666666664
1118,ClC=C(Cl)Cl,3.1,6.937666666666672
1122,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,7.7,7.124333333333335
1123,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,12.3,9.520500000000013
1130,COCCOCCOCCO,7.6,10.282499999999994
1133,OC(=O)C(F)(F)F,9.7,6.986049999999997
1139,C1CSC1,7.8,6.308500000000001
1141,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,10.3,12.059999999999995
1151,COCCOC=C,6.7,5.568249999999991
1153,C=CC#C,1.7,4.2922
1159,CCCC(=O)OC=C,3.9,6.5283750000000005
1165,CCSC=C,5.8,4.182499999999995
1172,C=CN1CCCC1=O,9.3,9.934499999999995
1173,CCCC[S](OCC)C=C,5.0,8.737499999999995
1178,CCCCCC(=O)OC(C)C=C,2.7,4.232833333333337
1179,O=C1OC=CO1,18.1,14.763000000000039
1186,S=C1CCCO1,6.9,7.882285714285718
