Mol_No,SMILES,actual,predict
601,COC(=O)\C=C/C(=O)OC,8.3,7.5156666666666725
603,COC(=O)c1ccccc1C(=O)OC,10.8,8.215000000000005
604,COC(=O)CCCCCCCCC(=O)OC,2.9,5.943750000000002
607,CSC,6.4,4.618891666666661
611,CC(=C)C1CCC(=CC1)C,1.8,2.3081666666666725
616,N(c1ccccc1)c2ccccc2,3.3,3.7475
619,CCCC(=O)CCC,7.6,7.434999999999993
634,CC,0.0,3.207874999999999
636,CCS,6.5,5.800200000000002
638,NCCO,15.5,8.87649999999999
653,CCOC(N)=O,10.1,10.833499999999988
656,CCOC(Cl)=O,11.0,7.285500000000002
657,CCOC(=O)C=Cc1ccccc1,8.2,6.73533333333334
667,CCN=C=S,14.7,9.709833333333343
675,CCC(=O)C=C,11.3,8.855499999999992
690,CCCCOCCOCCCC,4.5,3.536499999999997
691,CCOCCOCC,5.4,5.1004499999999915
696,CCOCCOC(=O)C=C,5.1,7.196125000000007
697,CCCCCCOCCO,5.0,5.383333333333336
704,CC(C)OCCO,8.2,6.194000000000008
707,OCCO.O[S](O)=O,15.9,9.619000000000005
719,C1c2ccccc2c3ccccc13,1.7,3.424291666666666
737,OCC1COCO1.OC2COCOC2,10.6,9.080499999999999
739,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,2.5,5.351125000000004
742,CC(=C)C(=O)OCC1CO1,8.5,5.600500000000002
752,CCCC(F)(F)C(F)(F)C(O)(F)F,4.4,6.599499999999999
758,OCCCCCCO,8.4,8.501499999999998
759,CCCCCC(O)=O,4.2,4.309000000000001
774,CCC(=O)OCCC(C)C,5.2,5.248000000000008
775,CC(C)COC(C)=O,3.7,4.64
782,CC1(C)CO1,4.8,3.8130833333333327
785,CC(C)CCCCCO,7.3,5.864000000000016
792,CC(C)Cl,8.0,6.773499999999989
795,CC(C)CC=O,9.5,10.591499999999998
804,CC(O)C(O)=O,8.3,6.199958333333338
809,O=C1OC(=O)C=C1,13.3,16.91450000000002
824,COC=CC,4.3,5.005349999999989
831,CC(C)CC(C)OC(C)=O,3.1,4.698500000000007
835,CCl,9.9,5.900458333333331
844,COC(=O)c1occc1,6.9,8.450000000000008
857,CCCCCC(C)=O,5.7,5.348000000000009
861,CSc1ccccc1,4.8,4.825349999999996
864,CCC(=O)OC,6.5,8.039250000000001
868,CC1CCC[S]1(=O)=O,17.4,11.383000000000012
869,CSC#N,15.0,13.940000000000008
876,COC(=O)c1ccc(C)cc1,6.5,8.113000000000014
881,C1COCCN1,4.9,8.913416666666665
883,CCCCN(CCCC)C=O,8.9,10.210500000000007
887,CCN(CC)C=O,11.4,11.159499999999998
892,CC(=O)N1CCCCC1,10.0,9.672999999999986
900,CCCCOC(=O)CCC,2.9,4.961341666666666
901,CCCCC1CCCCC1,0.0,0.4825
903,CCCCOC(=O)C(C)=C,5.9,5.079216666666671
910,CCNC=O,10.0,12.089
922,CCCCCOC(=O)CC,5.2,4.1662500000000025
928,CN1CCCC1c2cccnc2,7.8,9.219999999999994
929,O[N+]([O-])=O,18.0,11.325
935,O=Nc1ccccc1,12.7,8.479000000000006
942,Brc1ccccc1C=C,5.2,6.102499999999999
945,Clc1ccccc1C=C,4.7,5.9746666666666695
946,Sc1ccccc1Cl,7.0,6.200500000000002
952,CCCCc1ccccc1C,0.1,0.7749999999999991
961,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,1.8,2.6829999999999967
963,OC(=O)C(O)=O,17.0,7.680124999999999
972,CC(=O)c1ccc(Cl)cc1,7.6,9.178
975,Clc1ccc(C=C)cc1,4.3,5.427083333333339
976,Cc1ccc(Cl)cc1,6.2,6.603999999999989
981,COc1ccc(F)cc1,7.3,5.730124999999994
986,C[n+]1ccc(cc1)c2cc[n+](C)cc2,8.8,3.663624999999999
989,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.9,5.988749999999997
996,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,1.2461666666666666
999,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,1.5165833333333338
1026,CCCCl,7.8,5.512500000000001
1031,CC(O)CCl,9.8,7.002499999999999
1041,CC(O)COc1ccccc1,5.3,6.0900000000000025
1042,CCCOCC(C)O,7.0,6.071000000000003
1043,CC1CN1,8.4,7.5417499999999915
1048,[nH]1cccn1,10.4,10.278999999999995
1052,Oc1cccc(O)c1O,10.7,8.339999999999993
1063,NCCc1c[nH]c2ccc(O)cc12,8.2,12.040499999999994
1068,C=Cc1ccccc1,1.0,2.546750000000001
1080,OC(=O)c1ccc(cc1)C(O)=O,7.4,7.953041666666671
1090,O=[S]1CCCC1,11.0,10.266500000000006
1098,OC(=O)CS,13.5,7.528999999999996
1103,CC1=CNC(=O)NC1=O,20.5,10.735499999999996
1108,O=C\C=C\c1ccccc1,12.4,11.439750000000014
1109,C/C=C/C#N,18.8,13.237499999999988
1112,CCCCOB(OCCCC)OCCCC,1.8,3.378250000000001
1119,FC(Cl)(Cl)Cl,2.0,2.8976833333333354
1134,FC(F)F,8.7,4.025500000000003
1142,Cc1ccc(c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,3.5,10.984499999999999
1147,CCCCC#N,11.0,13.80450000000004
1150,CCCCC(CC)COC=C,3.4,3.4660000000000037
1163,C=COC=C,4.2,4.498749999999998
1174,CCO[S](CC)C=C,7.0,8.326999999999993
