Mol_No,SMILES,actual,predict
473,[Ca++].NC#N,16.8,10.593083333333341
483,CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,5.0,9.721700000000006
487,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,13.8,10.68
491,O=C1CCCCCCC1,4.5,4.195314285714287
495,C1CC=CC1,1.7,3.205400000000001
498,C1C=C1,2.0,1.9970000000000008
499,CC(=O)C1CC1,4.6,6.0995000000000035
500,N#CC1CC1,5.7,6.541999999999997
512,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,8.4,6.840250000000005
516,CC(C)CC(O)CC(C)C,10.8,12.251500000000004
518,CC(C)C[S](=O)CC(C)C,6.1,6.224500000000003
521,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,4.9,6.384166666666669
544,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.1,5.821500000000003
547,ClC(Cl)C#N,6.4,5.221500000000003
555,CCOC(=O)OCC,3.5,11.608750000000013
559,CCOC(=O)CC(=O)OCC,8.3,8.203499999999995
568,CCCCOCCOCCOCCCC,4.4,3.7275000000000076
576,COCCOCCO,12.6,12.576833333333333
580,CCCCCCOCCCCCC,2.8,1.9424999999999981
587,COCOC,8.6,7.643499999999984
595,CSSC,6.5,3.770833333333333
601,COC(=O)\C=C/C(=O)OC,9.8,15.266000000000009
603,COC(=O)c1ccccc1C(=O)OC,4.9,6.278500000000004
604,COC(=O)CCCCCCCCC(=O)OC,6.7,8.158499999999991
607,CSC,7.4,3.566333333333334
611,CC(=C)C1CCC(=CC1)C,4.3,4.645499999999988
616,N(c1ccccc1)c2ccccc2,5.9,3.9635000000000002
619,CCCC(=O)CCC,4.9,5.016000000000006
634,CC,0.0,3.3155000000000023
636,CCS,7.1,7.04750000000001
638,NCCO,21.0,18.178500000000007
653,CCOC(N)=O,13.0,12.22499999999999
656,CCOC(Cl)=O,8.0,7.3762499999999935
657,CCOC(=O)C=Cc1ccccc1,4.1,7.151999999999998
667,CCN=C=S,9.0,6.163166666666666
675,CCC(=O)C=C,4.5,5.159000000000005
690,CCCCOCCOCCCC,4.2,3.7010000000000076
691,CCOCCOCC,5.2,4.778000000000009
696,CCOCCOC(=O)C=C,9.3,7.5150000000000015
697,CCCCCCOCCO,11.4,11.213999999999997
704,CC(C)OCCO,13.1,12.234499999999995
707,OCCO.O[S](O)=O,5.1,22.4725
719,C1c2ccccc2c3ccccc13,1.7,3.601499999999998
737,OCC1COCO1.OC2COCOC2,16.5,17.89800000000005
739,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,7.0,6.075000000000002
742,CC(=C)C(=O)OCC1CO1,5.7,7.160999999999997
752,CCCC(F)(F)C(F)(F)C(O)(F)F,9.9,11.705000000000002
758,OCCCCCCO,17.8,17.852499999999992
759,CCCCCC(O)=O,11.5,9.5075
774,CCC(=O)OCCC(C)C,5.6,5.861000000000006
775,CC(C)COC(C)=O,6.3,6.643499999999994
782,CC1(C)CO1,5.8,5.282375000000001
785,CC(C)CCCCCO,12.9,12.819500000000005
792,CC(C)Cl,2.0,3.074499999999997
795,CC(C)CC=O,5.0,7.439000000000008
804,CC(O)C(O)=O,28.4,11.542366666666672
809,O=C1OC(=O)C=C1,11.9,8.176000000000002
824,COC=CC,5.7,5.5505
831,CC(C)CC(C)OC(C)=O,6.8,7.082999999999995
835,CCl,3.9,2.254999999999999
844,COC(=O)c1occc1,9.7,7.038500000000007
857,CCCCCC(C)=O,4.1,4.362500000000012
861,CSc1ccccc1,4.7,3.750666666666667
864,CCC(=O)OC,7.7,8.079000000000006
868,CC1CCC[S]1(=O)=O,5.3,6.769000000000013
869,CSC#N,6.0,6.440499999999998
876,COC(=O)c1ccc(C)cc1,3.8,6.708500000000007
881,C1COCCN1,11.0,8.342949999999991
883,CCCCN(CCCC)C=O,6.2,7.024999999999993
887,CCN(CC)C=O,9.2,8.150500000000001
892,CC(=O)N1CCCCC1,6.5,6.691999999999992
900,CCCCOC(=O)CCC,5.6,6.023750000000002
901,CCCCC1CCCCC1,0.6,1.2954999999999999
903,CCCCOC(=O)C(C)=C,5.2,6.148583333333332
910,CCNC=O,14.0,8.102000000000011
922,CCCCCOC(=O)CC,5.7,5.692750000000001
928,CN1CCCC1c2cccnc2,6.5,8.204
929,O[N+]([O-])=O,18.6,8.007999999999996
935,O=Nc1ccccc1,4.0,4.283500000000003
942,Brc1ccccc1C=C,5.3,5.1874999999999964
945,Clc1ccccc1C=C,3.9,3.5794999999999964
946,Sc1ccccc1Cl,10.0,8.106499999999988
952,CCCCc1ccccc1C,1.0,1.9375000000000009
961,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,1.2594999999999998
963,OC(=O)C(O)=O,26.0,11.542076190476207
972,CC(=O)c1ccc(Cl)cc1,4.0,4.966000000000002
975,Clc1ccc(C=C)cc1,3.9,4.306500000000001
976,Cc1ccc(Cl)cc1,2.6,2.6049999999999986
981,COc1ccc(F)cc1,6.7,4.7315
986,C[n+]1ccc(cc1)c2cc[n+](C)cc2,5.9,3.1380000000000035
989,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12.8,12.646249999999998
996,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0
999,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,0.7119999999999999
1026,CCCCl,2.0,2.9849999999999977
1031,CC(O)CCl,15.3,11.836999999999994
1041,CC(O)COc1ccccc1,11.5,12.38250000000001
1042,CCCOCC(C)O,9.2,10.176499999999997
1043,CC1CN1,6.5,7.153499999999991
1048,[nH]1cccn1,12.4,10.7
1052,Oc1cccc(O)c1O,21.1,13.835083333333335
1063,NCCc1c[nH]c2ccc(O)cc12,14.4,14.530333333333338
1068,C=Cc1ccccc1,4.1,4.717999999999996
1080,OC(=O)c1ccc(cc1)C(O)=O,12.8,8.236033333333339
1090,O=[S]1CCCC1,9.1,4.353900000000004
1098,OC(=O)CS,20.0,11.904042857142873
1103,CC1=CNC(=O)NC1=O,13.0,6.298499999999998
1108,O=C\C=C\c1ccccc1,6.2,6.760499999999988
1109,C/C=C/C#N,5.5,6.33049999999999
1112,CCCCOB(OCCCC)OCCCC,4.6,3.532500000000005
1119,FC(Cl)(Cl)Cl,0.0,0.6915000000000002
1134,FC(F)F,6.3,3.3275000000000006
1142,Cc1ccc(c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,4.4,4.312499999999997
1147,CCCCC#N,4.8,3.5610000000000044
1150,CCCCC(CC)COC=C,4.2,4.396500000000005
1163,C=COC=C,5.8,5.453999999999999
1174,CCO[S](CC)C=C,6.0,5.134000000000007
