Mol_No,SMILES,actual,predict
237,OCC#C,18.8,16.69500000000002
239,Cc1ccc(O)c(c1)C(C)(C)C,10.5,15.696850000000007
242,Cc1ccccc1C=C,3.8,4.023000000000004
247,Cc1ccc(Cl)c(Cl)c1,2.5,2.95
256,CCCCOC(C)CCO,10.6,10.733833333333331
273,CC1CCCC(=O)C1,4.7,5.2315
275,C[C](C)=[C]=[CH2],4.5,5.355999999999997
280,Nc1cccc(c1)[N+]([O-])=O,10.6,10.09525
290,Clc1ccc(cc1)C#N,4.1,4.560499999999998
291,Clc1ccc(cc1)C(Cl)(Cl)Cl,3.5,3.1515000000000013
292,OCc1ccc(Cl)cc1,13.0,15.736000000000008
299,CCC(=O)c1ccc(F)cc1,3.5,5.315999999999999
311,O=C1C=C2NC=CC2=CC1=O,7.8,7.668499999999999
316,O=C1C(=O)c2ccccc2c3ccccc13,4.8,4.243499999999996
318,CC=O,7.9,8.036999999999995
319,CC=NO,20.2,8.233500000000006
328,CC(=O)c1ccccc1,4.0,6.188000000000008
333,CC(Br)=O,5.2,5.678500000000001
336,CC(F)=O,5.7,5.295000000000001
351,NCC=C,10.6,11.481333333333334
354,C=CCC#N,5.6,5.649500000000007
355,CCOCC=C,5.1,4.913999999999999
358,ICC=C,3.3,5.436499999999999
359,C=CC[N+]#[C-],5.4,5.246999999999997
362,SCC=C,7.9,8.635500000000011
363,CC(=C)C(=O)OCC=C,7.5,6.571500000000003
367,N,18.8,3.8719999999999994
370,COc1ccc(C=CC)cc1,6.0,6.134000000000007
371,Nc1ccccc1,11.2,10.780041666666682
380,c1ccccc1,2.0,3.868499999999999
390,CC(=O)OCc1ccccc1,6.0,6.010500000000005
405,ClB(Cl)Cl,0.0,2.5784999999999973
410,BrC=C,5.4,5.304999999999994
423,CCCCOC(C)=C,5.0,4.929000000000011
427,CCCCOC(=O)C1CC=CCC1C,5.7,5.868500000000001
429,CCCC=O,6.2,7.107000000000004
432,CCCC#N,5.1,5.310499999999993
438,O=C=O,5.7,5.435999999999998
439,S=C=S,0.6,2.2440000000000047
447,[Cl],0.0,3.4455
453,ClCC(Cl)=O,5.5,6.1144999999999925
458,ClC(Cl)Cl,5.7,3.3529999999999984
461,[O-][N+](=O)C(Cl)(Cl)Cl,7.0,4.950999999999996
462,ClC(=C)C=C,2.1,3.8234999999999983
477,O=C1CCC1,5.2,6.171499999999997
478,O=C1CCCCCCCCC1,4.1,4.197499999999997
486,C1CCC=CC1,2.0,2.5228333333333293
494,O=C1CCCC1,5.2,5.787499999999998
506,CCCCOC(=O)/C=C/C(=O)OCCCC,6.7,6.790000000000018
513,COCCOCCOC,6.5,6.432999999999994
514,CCCCC(CC)CNCC(CC)CCCC,3.2,4.774000000000004
523,CC(C)O[P](C)(=O)OC(C)C,5.7,6.842000000000006
532,CC(=O)CC(C)(C)O,10.8,10.241999999999997
534,C=CCOCC=C,5.3,5.706499999999993
535,C=[N+]=[N-],11.3,6.023999999999997
541,CCCCC(=O)CCCC,4.4,4.812500000000006
545,ClC(Cl)C=O,7.5,8.09
548,FC(F)(Cl)Cl,0.0,0.9055000000000005
549,ClC(Cl)=C,3.3,3.362999999999992
554,CCNCC,6.1,5.854333333333334
567,CCCCOCCOCCOC(C)=O,8.2,9.132499999999988
572,COC(C)(C)C.OCCOCCO,7.2,11.677500000000002
575,CCOCCOCCOC(C)=O,9.2,10.266999999999994
578,NCCNCCN,14.3,12.306000000000001
583,C1COC=CC1,5.7,4.807566666666664
590,CC#CC,7.6,3.923499999999999
598,CN(C)C=O,11.3,8.039999999999996
599,COC(=O)CCCC(=O)OC,8.3,7.9550000000000125
605,COC(=O)CCC(=O)OC,8.8,8.119500000000011
613,c1ccc(cc1)C#Cc2ccccc2,3.2,3.333500000000003
615,O=[S](=O)(c1ccccc1)c2ccccc2,3.4,4.981999999999996
621,COC(C)COC(C)CO,11.2,13.818500000000002
630,CNC(C)Cc1ccc2OCOc2c1,6.1,7.555000000000003
651,CCCC(=O)OCC,5.0,6.942
655,CCCl,2.9,2.5115000000000007
661,CCF,3.0,2.9443333333333315
671,CCCCCCCC\C=C/CCCCCCCC(=O)OCC,4.0,5.0065000000000035
674,CCOC=C,5.6,5.2350000000000065
676,CCOC#CC,5.4,5.324499999999998
677,C=C,3.8,5.184499999999995
695,OCCOCc1ccccc1,12.2,14.235
701,CCOCCO,14.0,12.115999999999996
709,C1CO1,11.0,7.428633333333327
712,C1CN1,9.8,6.859500000000005
714,COC#C,6.5,6.214500000000004
716,COc1cc(CC=C)ccc1O,13.0,11.613599999999995
717,CC1(C)C2CCC1C(=C)C2,3.1,3.512666666666669
718,COc1cc(\C=C\C(O)=O)ccc1O,15.1,11.782183333333338
721,FC=C,1.0,4.314499999999997
725,NC=O,19.0,11.620625000000004
728,N#C/C=C/C#N,7.8,5.659500000000001
731,OCc1occc1,15.1,16.523300000000017
732,OCC(O)CO,27.2,18.314000000000032
762,NN,8.9,11.790208333333338
764,OO,42.7,10.304000000000006
766,OCCOC(=O)C=C,13.4,12.052
769,IC(=C)C=C,6.1,5.8745000000000145
770,IC(I)I,10.6,5.383999999999995
783,CC(C)C(O)=O,10.5,10.476000000000008
791,CC(C)c1ccccc1,1.2,3.3314999999999997
800,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,9.0,10.924500000000002
820,CO,22.3,9.176500000000003
822,COCO,18.5,13.998000000000008
826,COC(=O)CC(C)=O,8.9,7.894500000000006
827,CC#C,9.2,4.551499999999999
828,COC(=O)C=C,9.4,7.870500000000001
834,CCCCC(C)=O,4.1,4.775000000000008
840,CCOC,6.0,5.899999999999999
849,CC(C)CCC(C)=O,4.1,4.976500000000007
850,CC(C)CC(C)O,12.3,12.477500000000004
866,COC(=O)c1ccccc1O,13.9,11.82166666666668
867,C[SiH3],0.0,6.0685
871,CC(=O)C=C,5.0,5.835500000000001
877,COC(C)(C)C,5.0,3.3024999999999967
878,COCOC,8.6,7.6589999999999865
888,CN(C)C(C)=O,9.4,7.4014999999999995
890,OCCN1CCCC1=O,15.7,18.120500000000003
891,CC(=O)N1CCCCCC1=O,4.8,7.08999999999999
902,CCCCC1CCCC1,1.0,1.0624999999999982
905,CCCCOC(=O)c1ccccc1O,11.7,11.343333333333332
906,CCCCc1ccccc1,1.1,2.770999999999998
909,O=C1CCCN1C2CCCCC2,6.5,4.503000000000001
914,CCCCCCCOC(C)=O,5.5,5.5954999999999995
916,CNC=O,15.9,9.256999999999994
918,CN1CCCC1,6.7,4.860666666666667
923,CCCOC(C)=O,7.6,6.870999999999997
927,c1ccc2ccccc2c1,5.9,3.875500000000001
938,CCCCCCCCCC(C)(O)Oc1ccccc1,8.4,9.955000000000005
955,CCCCCCCC,0.0,0.5975
966,[O-][O+]=O,0.0,6.256000000000001
968,Brc1ccc(cc1)C#N,5.8,5.100999999999999
971,Cc1ccc(Br)cc1,4.1,3.9555000000000033
979,CCc1ccc(CC)cc1,0.6,2.6639999999999975
982,CCCCc1ccc(C)cc1,1.0,2.711500000000001
984,CC(=O)Nc1ccc(O)cc1,13.9,13.124750000000006
987,ClC(Cl)C(Cl)(Cl)Cl,2.4,2.9604999999999975
992,CCCCC,0.0,4.063774999999998
995,FC(F)=C(F)F,0.0,4.3020000000000005
1010,ClP(Cl)Cl,0.0,2.542499999999998
1011,O=C1OC(=O)c2ccccc12,4.1,7.550999999999997
1016,CC(=O)OCC#C,8.3,7.913999999999993
1020,CCC(N)=O,11.5,12.771
1034,CCCCOCC(C)O,9.2,9.971083333333334
1038,CC(C)OCC(C)O,11.0,10.959499999999984
1044,CC1CO1,6.7,5.741499999999993
1055,CC(=O)C#N,8.0,6.737000000000002
1059,Oc1ccccc1C=O,12.0,13.8785
1060,OC(=O)c1ccccc1O,13.7,14.159766666666677
1061,OC(=O)CCCCCCCCC(O)=O,11.7,11.463999999999999
1062,CCC(C)OC(C)=O,7.6,7.7470000000000105
1064,COc1cc(/C=C/CO)cc(OC)c1O,16.1,14.75350000000001
1076,O=[S]=O,10.0,6.628000000000004
1099,Cl[S](Cl)=O,6.1,5.4079999999999995
1101,Sc1ccccc1,10.3,8.876999999999995
1104,CC(C)c1ccc(C)cc1O,10.8,12.887850000000006
1114,CCCCO[P](=O)(OCCCC)OCCCC,4.3,6.378500000000006
1145,COC(C)COC(C)COC(C)CO,10.4,12.960499999999998
1182,O=C1CCO1,9.0,6.882000000000008
1184,COC(=O)C(Cl)=C,8.5,7.5395
