Mol_No,SMILES,actual,predict
475,BrC#N,0.0,8.848999999999997
482,C1CCCCC1,0.2,1.7330000000000032
485,O=C1CCCCC1,5.1,4.774000000000001
501,CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,5.2,5.950000000000004
504,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.0,3.0384999999999995
507,Cc1ccc(cc1)[S](=O)c2ccc(C)cc2,3.1,4.609
525,CC(C)[S](=O)C(C)C,7.4,5.8035000000000085
527,CCCC[S](=O)CCCC,6.1,5.124999999999997
530,CCC[S](=O)CCC,7.4,5.907
531,CCC(C)OC(C)CC,3.3,4.597500000000004
533,C=CCNCC=C,6.7,6.167999999999991
538,O=C(CCCCCCCCC(=O)OCc1ccccc1)OCc2ccccc2,5.5,5.384000000000004
539,BrCBr,7.0,5.252500000000001
542,CCCCOC(=O)\C=C/C(=O)OCCCC,7.2,6.482500000000019
543,CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.1,4.894
560,CCOC(=O)C(=O)OCC,8.8,7.090999999999997
561,CCOC(=O)c1ccccc1C(=O)OCC,4.5,5.878499999999994
566,OCCOCCO,19.0,16.557999999999982
573,CCCCOCCOCCO,10.6,11.47799999999999
581,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,3.6,4.954499999999996
582,SS,10.7,8.996000000000015
588,CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC,7.5,5.327500000000003
589,COC(=O)CCC(C)C(=O)OC,5.0,8.88199999999999
593,COC(=O)OC,9.7,9.450999999999995
597,COC,5.7,6.244999999999994
602,CO[P](C)(=O)OC,7.5,7.0830000000000055
617,C(c1ccccc1)c2ccccc2,1.0,5.217500000000001
620,CC(O)COC(C)CO,17.7,15.133000000000006
622,CCCCOC(C)COC(C)CO,10.0,11.029999999999996
627,CCCCCCCCCCCC,0.0,0.068
637,CCO,19.4,13.704500000000007
650,CCCCC(=O)CC,4.1,4.807500000000003
662,CCOC=O,8.4,7.808500000000013
666,CCOC(C)=C,5.1,4.836500000000008
668,CCOC(=O)C(C)O,12.5,11.163000000000002
669,CCOC(=O)C(C)=C,7.5,6.6010000000000035
683,[O-][N+](=O)OCCO[N+]([O-])=O,6.0,7.367999999999996
693,COC(C)(C)C.OCCO,8.2,11.802000000000007
694,CCCCCCOCC.OCCO,10.5,7.927999999999996
702,CCOCCOC(C)=O,10.6,8.758500000000003
705,COCCO,15.0,13.018499999999994
723,FC(=C)C=C,1.0,4.3073380952381
729,o1cccc1,5.3,6.607750000000009
736,CC(O)=O.CC(O)=O.OCC(O)CO,14.2,10.627500000000019
738,CC(=O)OCC(COC(C)=O)OC(C)=O,9.1,7.300999999999991
741,OCC1CO1,17.9,17.377000000000024
745,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,3.0,8.647500000000003
747,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.0,2.9809999999999963
754,C1N2CN3CN1CN(C2)C3,16.0,3.9675000000000007
757,CCCCCC,0.0,1.4685000000000006
761,CC(O)=O.CC(O)=O.OCCCCCCO,7.2,9.846499999999995
763,C#N,9.0,4.878000000000002
767,C1C=Cc2ccccc12,9.0,3.3129999999999984
787,CC1=CC(=O)CC(C)(C)C1,5.0,6.558500000000001
789,CC(C)OC(C)=O,8.2,7.423999999999995
790,CC(C)N,6.6,8.873499999999986
798,C=C=O,5.8,5.703500000000007
808,Clc1cccc(Cl)c1,2.7,2.601500000000002
813,CC(C)=CC(C)=O,5.0,6.736500000000002
814,Cc1cc(C)cc(C)c1,0.6,3.0520000000000023
815,CC(=C)C=O,7.1,5.5755250000000025
818,CC(=C)C#N,5.4,3.4701250000000026
825,COC(C)=O,7.6,8.407499999999999
843,COC=O,10.2,8.004500000000005
851,CC(C)CC(C)=O,4.1,5.0300000000000065
855,CS,8.6,8.64600000000001
860,CCCCCCCC\C=C/CCCCCCCC(=O)OC,4.5,6.858000000000005
894,CC(=O)N1CCOCC1,7.8,5.990499999999996
896,CCCCOC(C)=O,6.3,6.241499999999998
907,CCCC(N)=O,12.3,11.588499999999996
913,O=CN1CCCCC1,7.8,7.795999999999984
924,CCCO[N+]([O-])=O,4.1,6.138499999999999
940,COc1ccccc1Br,6.7,6.888000000000002
941,Clc1ccccc1Br,4.6,4.573999999999996
969,ClC(=O)c1ccc(Br)cc1,5.5,5.810999999999999
978,Clc1ccc(Cl)cc1,2.7,2.945000000000002
980,C=Cc1ccc(C=C)cc1,7.0,4.466999999999995
994,FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,0.21549999999999997
1006,NNc1ccccc1,14.0,11.991500000000016
1009,Cl[P](Cl)(Cl)=O,0.0,6.715000000000001
1013,C1CNCCN1,6.0,8.871999999999991
1025,CCCN,8.6,10.259500000000008
1029,CC=C,1.5,4.708499999999995
1033,CC(O)COC(C)(C)C,10.8,10.668500000000003
1039,COCC(C)O,11.6,10.503000000000004
1057,c1ccc2ncccc2c1,5.7,9.068000000000001
1070,O=CCCC=O,10.5,7.174000000000003
1077,Cl[S](Cl)(=O)=O,0.0,6.589999999999992
1085,OCC1CCCO1,12.9,17.56750000000003
1087,C1CCOCC1,6.0,6.475799999999998
1089,C1CCSC1,6.0,8.874000000000025
1093,s1ccnc1,10.8,10.123000000000001
1094,CC(N)=S,20.2,10.635
1105,C\C=C(/C)C=O,6.8,5.755999999999999
1107,Cc1ccc(cc1N=C=O)N=C=O,6.1,5.5175
1120,[SiH3]C(Cl)(Cl)Cl,3.5,2.9304999999999968
1124,CC1(C)C2CC3C(C2)C13C,0.0,3.8175000000000012
1127,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,12.0,9.991999999999996
1138,Cc1cccc(C)c1C,1.0,2.2735
1143,CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,4.2,4.3815
1144,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,6.8,4.918000000000001
1146,CCCCCCCCCCC,0.0,0.0845
1148,COc1cc(C=O)ccc1O,11.2,13.557874999999992
1149,ClCCOC=C,5.8,6.081000000000005
1152,CC(=O)OC=C,5.9,6.862
1156,CCCCOCCOCCO,6.0,11.47799999999999
1162,C/C=C/C(=O)OC=C,9.0,6.7395
1164,OCCOCCOCCOC=C,6.6,12.275999999999996
1177,C[Si](C)(C)C=C,2.5,7.435999999999999
1180,O,42.3,3.7610000000000015
1181,Cc1ccccc1C,3.1,3.2044999999999986
1183,ClCC(=O)c1ccccc1,5.7,9.247499999999999
