Mol_No,SMILES,actual,predict
395,ClCc1ccccc1,2.6,2.6414454
396,CCOCc1ccccc1,3.8,2.962512
412,COCBr,7.0,6.2497234
416,C=C\C=C/C#N,5.2,4.0274353
417,C1OC1C2CO2,6.2,6.6166086
426,CCCCCCCCCCCCCCCCCC(=O)OCCCC,3.5,3.9164667
431,CCCC(=O)OC(=O)CCC,4.5,7.7216864
434,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,13.0,7.6508794
444,O=C=S,0.0,5.3500605
446,ClC(Cl)(Cl)C=O,7.6,6.9887347
454,ClC#C,2.5,4.2626305
456,ClC1CC1,2.2,3.0048113
468,COc1cc(/C=C/CO)ccc1O,16.3,15.072065
473,[Ca++].NC#N,16.8,12.323831
483,CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,5.0,5.590701
487,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,13.8,3.7007756
491,O=C1CCCCCCC1,4.5,3.357085
495,C1CC=CC1,1.7,5.963906
498,C1C=C1,2.0,1.7188721
499,CC(=O)C1CC1,4.6,5.9065075
500,N#CC1CC1,5.7,5.2491713
512,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,8.4,10.289411
516,CC(C)CC(O)CC(C)C,10.8,13.517158
518,CC(C)C[S](=O)CC(C)C,6.1,5.6055303
521,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,4.9,3.8484132
544,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.1,5.344338
547,ClC(Cl)C#N,6.4,4.5888667
555,CCOC(=O)OCC,3.5,8.492495
559,CCOC(=O)CC(=O)OCC,8.3,8.682509
568,CCCCOCCOCCOCCCC,4.4,3.3917556
576,COCCOCCO,12.6,13.299113
580,CCCCCCOCCCCCC,2.8,2.679778
587,COCOC,8.6,6.735326
595,CSSC,6.5,5.5962687
601,COC(=O)\C=C/C(=O)OC,9.8,14.819748
603,COC(=O)c1ccccc1C(=O)OC,4.9,9.387202
604,COC(=O)CCCCCCCCC(=O)OC,6.7,7.9526143
607,CSC,7.4,5.3427677
611,CC(=C)C1CCC(=CC1)C,4.3,3.4805415
616,N(c1ccccc1)c2ccccc2,5.9,6.82956
619,CCCC(=O)CCC,4.9,6.396003
634,CC,0.0,5.5962687
636,CCS,7.1,5.899559
638,NCCO,21.0,19.337566
653,CCOC(N)=O,13.0,12.623155
656,CCOC(Cl)=O,8.0,7.314798
657,CCOC(=O)C=Cc1ccccc1,4.1,5.645033
667,CCN=C=S,9.0,7.249137
675,CCC(=O)C=C,4.5,5.053114
690,CCCCOCCOCCCC,4.2,3.3917556
691,CCOCCOCC,5.2,4.0163107
696,CCOCCOC(=O)C=C,9.3,6.4168706
697,CCCCCCOCCO,11.4,11.561349
704,CC(C)OCCO,13.1,12.51405
707,OCCO.O[S](O)=O,5.1,21.943123
719,C1c2ccccc2c3ccccc13,1.7,5.25262
737,OCC1COCO1.OC2COCOC2,16.5,20.567371
739,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,7.0,7.179813
742,CC(=C)C(=O)OCC1CO1,5.7,6.437529
752,CCCC(F)(F)C(F)(F)C(O)(F)F,9.9,10.6796255
758,OCCCCCCO,17.8,18.372086
759,CCCCCC(O)=O,11.5,10.28458
774,CCC(=O)OCCC(C)C,5.6,5.221868
775,CC(C)COC(C)=O,6.3,5.4016194
782,CC1(C)CO1,5.8,5.0256157
785,CC(C)CCCCCO,12.9,12.715611
792,CC(C)Cl,2.0,3.636671
795,CC(C)CC=O,5.0,7.224649
804,CC(O)C(O)=O,28.4,13.866945
809,O=C1OC(=O)C=C1,11.9,9.365781
824,COC=CC,5.7,5.75815
831,CC(C)CC(C)OC(C)=O,6.8,5.4016194
835,CCl,3.9,3.1071625
844,COC(=O)c1occc1,9.7,9.880119
857,CCCCCC(C)=O,4.1,5.58332
861,CSc1ccccc1,4.7,2.0544538
864,CCC(=O)OC,7.7,7.38656
868,CC1CCC[S]1(=O)=O,5.3,5.289266
869,CSC#N,6.0,6.058301
876,COC(=O)c1ccc(C)cc1,3.8,10.941168
881,C1COCCN1,11.0,6.7780538
883,CCCCN(CCCC)C=O,6.2,5.9286294
887,CCN(CC)C=O,9.2,7.1665597
892,CC(=O)N1CCCCC1,6.5,7.032323
900,CCCCOC(=O)CCC,5.6,5.893544
901,CCCCC1CCCCC1,0.6,1.0549934
903,CCCCOC(=O)C(C)=C,5.2,5.6039352
910,CCNC=O,14.0,7.642505
922,CCCCCOC(=O)CC,5.7,5.4535227
928,CN1CCCC1c2cccnc2,6.5,7.5138226
929,O[N+]([O-])=O,18.6,12.451682
935,O=Nc1ccccc1,4.0,7.4998646
942,Brc1ccccc1C=C,5.3,5.192785
945,Clc1ccccc1C=C,3.9,3.5340164
946,Sc1ccccc1Cl,10.0,6.0419307
952,CCCCc1ccccc1C,1.0,-2.1970956
961,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,0.7361488
963,OC(=O)C(O)=O,26.0,12.7853985
972,CC(=O)c1ccc(Cl)cc1,4.0,5.365708
975,Clc1ccc(C=C)cc1,3.9,4.18284
976,Cc1ccc(Cl)cc1,2.6,2.9803567
981,COc1ccc(F)cc1,6.7,3.843547
986,C[n+]1ccc(cc1)c2cc[n+](C)cc2,5.9,4.930323
989,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,12.8,9.742813
996,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.97379726
999,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,1.3444841
1026,CCCCl,2.0,4.033296
1031,CC(O)CCl,15.3,12.053494
1041,CC(O)COc1ccccc1,11.5,10.196923
1042,CCCOCC(C)O,9.2,10.034367
1043,CC1CN1,6.5,6.15543
1048,[nH]1cccn1,12.4,12.399298
1052,Oc1cccc(O)c1O,21.1,15.545328
1063,NCCc1c[nH]c2ccc(O)cc12,14.4,20.006685
1068,C=Cc1ccccc1,4.1,1.2155359
1080,OC(=O)c1ccc(cc1)C(O)=O,12.8,10.966345
1090,O=[S]1CCCC1,9.1,3.5681992
1098,OC(=O)CS,20.0,11.0765705
1103,CC1=CNC(=O)NC1=O,13.0,5.670465
1108,O=C\C=C\c1ccccc1,6.2,4.894305
1109,C/C=C/C#N,5.5,5.56175
1112,CCCCOB(OCCCC)OCCCC,4.6,3.06436
1119,FC(Cl)(Cl)Cl,0.0,0.7051242
1134,FC(F)F,6.3,5.1960306
1142,Cc1ccc(c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,4.4,4.4092693
1147,CCCCC#N,4.8,3.1949985
1150,CCCCC(CC)COC=C,4.2,4.2850237
1163,C=COC=C,5.8,6.2615504
1174,CCO[S](CC)C=C,6.0,6.7339153
