Mol_No,SMILES,actual,predict
332,CC(=O)CC(C)=O,6.2,8.982727
342,ClC(=O)C=C,5.4,5.196686
344,OC(=O)CCCCC(O)=O,16.3,12.52809
352,BrCC=C,4.9,5.4311466
361,C=CCN=C=S,8.5,6.714561
376,CCN=[N+]=[N-],12.9,9.701084
377,ClC(Cl)c1ccccc1,2.4,3.0590675
381,[nH]1cnc2ccccc12,11.0,10.549872
382,o1ncc2ccccc12,8.8,4.364246
394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,3.1,5.3426456
398,C1CCC(CC1)C2CCCCC2,0.0,1.1959262
409,ClCBr,3.5,4.205071
411,BrC(Br)Br,7.0,7.284753
413,BrC(=C)C=C,4.7,6.0024676
415,FC(F)(F)Br,0.0,1.5592812
420,CCCCOC(O)(CC)OCC,10.2,10.562372
422,CCCCOC=O,9.2,6.5097194
424,CCCCOC(=O)C(C)O,10.2,11.163947
425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,4.2,4.0821943
428,C1CCOC1,5.9,7.538946
433,CCCC(Cl)=O,4.8,6.0518775
435,CC1(C)C2CCC(C2)C1=C,3.1,2.4932778
465,OC(=O)\C=C/c1ccccc1,10.6,10.840736
467,CC1=CC(=O)OC1=O,11.2,10.214706
479,C1CCCCCCCCCCC1,0.0,2.5584319
481,O=C1CCCCCC1,4.8,5.6605654
490,ClC1CCCCC1,2.0,2.7214932
493,C1CCCC1,1.8,2.5584319
497,C1CC1,0.0,5.5354304
519,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,2.6,4.7551484
522,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,2.9,6.3216023
526,CCCCOCCCC,3.2,3.816547
528,CCCCCOCCCCC,3.0,2.3373518
529,CCCOCCC,3.2,4.496573
536,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,8.4,7.948533
551,FC(Cl)Cl,5.7,5.028541
552,OCCNCCO,19.0,19.467203
553,CCOC(=O)CCCCC(=O)OCC,7.5,3.6124425
557,CCOC(=O)CCCC(=O)OCC,7.8,4.5486636
558,CCC(=O)CC,4.7,6.451742
570,C=COCCOCCOC=C,7.9,5.7081866
584,CC(C)COC(=O)CCCCC(=O)OCC(C)C,6.2,2.876389
585,CC(C)NC(C)C,3.5,4.6432037
591,COC(=O)CCCCC(=O)OC,8.5,7.472475
594,COCCOC,6.0,6.2245774
596,CC(C)(O)CN,14.0,10.567042
614,O(c1ccccc1)c2ccccc2,4.0,4.821693
618,CCCNCCC,4.1,5.379781
629,NCCc1ccc(O)c(O)c1,19.5,19.029613
631,CCCCCCCCCCCCCCCCCCCC,0.0,0.61621845
632,ClCC1CO1,7.6,3.6220143
635,CC[S](Cl)(=O)=O,6.8,3.0024707
644,CCN,10.7,9.611938
645,CCCCCC(=O)CC,4.1,4.848843
658,CCOC(=O)CC#N,8.3,7.7949696
672,CCOC(=O)CC,4.9,6.451742
678,O=C1OCCO1,5.1,7.007423
679,OCCCl,17.2,15.738719
680,OCCC#N,17.6,13.431121
689,CC(O)=O.CC(O)=O.OCCO,9.8,12.525539
708,C[S](O)(=O)=O.C=C,9.6,8.480162
713,CC=CC(C)=O,4.5,7.724493
715,CCCOC#C,5.4,5.2233276
722,CF,9.5,2.0054874
724,C=O,15.4,6.972831
733,OCC(O)CO.OC(O)=O,17.4,20.541775
734,CC(O)=O.OCC(O)CO.OC(O)=O,9.2,14.606161
743,O=CC=O,13.3,9.469223
748,CCCCCCCCCCCCCCCC,0.0,0.61621845
755,CN(C)[P](=O)(N(C)C)N(C)C,8.7,7.91842
756,CCCCCC=O,5.3,5.3361745
773,CC(C)CCO,13.3,14.862724
776,CC(C)COC(=O)C=C,5.0,5.773966
779,CC(C)COC(=O)C(C)C,5.8,5.271487
788,CC(=C)C=C,4.1,3.489696
803,N[C@@H](Cc1ccc(O)cc1)C(O)=O,17.2,17.992765
805,CCCCCCCCCCCCOC(=O)C(C)=C,5.1,4.64626
810,N#CCC#N,6.7,6.760635
811,CN(C)CCOC(=O)COc1ccc(Cl)cc1,9.0,9.551293
816,CC(=C)C(N)=O,11.6,16.015703
832,COC(=O)c1ccccc1,4.7,6.2723064
836,COC(Cl)=O,8.5,13.216067
839,CC1CCCC1,1.0,1.9227877
841,CCC(C)=O,5.1,5.558605
845,CC(=O)C=O,9.7,7.3313665
846,CNN,14.8,14.7170925
847,COO,30.0,9.295645
852,CN=C=O,2.5,4.974868
859,CO[N+]([O-])=O,4.8,6.0804234
863,C[P](F)(F)=O,8.4,5.0054216
875,CO[S](=O)(=O)c1ccc(C)cc1,3.8,3.9521496
886,CCN(CC)C(C)=O,7.5,8.0712
889,CCCC(=O)N(C)C,7.4,7.646222
895,O=C1CCCN1Cc2ccccc2,5.6,5.2038584
904,CCCCOC(=O)CC,5.9,5.159746
911,CCN1CCCC1=O,7.0,6.164012
912,O=CN1CCCCCC1,7.6,6.65892
926,CCCCCCCCCCCCCC,0.0,0.61621845
934,C[N+]([O-])=O,6.1,6.007263
936,CCCCCCCCC,0.0,1.536984
939,CN[C@@H](C)[C@H](O)c1ccccc1,24.1,14.599112
943,Cc1ccccc1Br,4.2,4.194283
948,Brc1ccccc1Br,5.3,4.9940696
949,Clc1ccccc1Cl,3.3,3.9660761
951,COc1ccccc1O,12.0,16.262924
970,[O-][N+](=O)c1ccc(Br)cc1,5.9,5.7972064
973,ClC(=O)c1ccc(Cl)cc1,5.1,4.802836
985,CC1OC(C)OC(C)O1,6.0,4.900711
993,CCCCC(O)=O,10.3,7.519853
998,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.80711156
1002,Oc1ccccc1,14.9,15.152071
1004,N#CCc1ccccc1,3.8,5.044417
1007,ClC(Cl)=O,5.3,5.6689925
1012,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,6.0,16.046667
1021,CCC(O)=O,12.4,8.627217
1028,CCCOC(=O)C(C)=C,7.0,3.0113623
1032,CC(O)CO,21.3,17.786547
1036,CCOCC(C)OC(C)=O,7.7,7.7896748
1045,C#CC#N,6.3,4.5021014
1047,[nH]1cnc2ncncc12,14.2,9.642757
1050,c1ccncc1,5.9,13.870397
1072,N#CCCC#N,7.9,6.760635
1081,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,13.8,34.34599
1110,C1CC[C@@H]2CCCC[C@H]2C1,0.0,1.435785
1118,ClC=C(Cl)Cl,5.3,3.2465231
1122,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,10.0,11.804136
1123,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,4.5,5.5258207
1130,COCCOCCOCCO,12.5,11.319873
1133,OC(=O)C(F)(F)F,11.4,12.19637
1139,C1CSC1,9.4,5.7752895
1141,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,7.3,7.2738786
1151,COCCOC=C,6.8,5.97304
1153,C=CC#C,8.0,6.6661916
1159,CCCC(=O)OC=C,6.9,5.43109
1165,CCSC=C,6.3,4.996559
1172,C=CN1CCCC1=O,5.9,6.803075
1173,CCCC[S](OCC)C=C,5.8,5.2029533
1178,CCCCCC(=O)OC(C)C=C,5.8,6.4841423
1179,O=C1OC=CO1,9.6,10.110961
1186,S=C1CCCO1,6.2,5.175785
