Mol_No,SMILES,actual,predict
624,COC(C)COC(C)COC(C)=O,8.0,8.481549
626,C=CSC=C,5.6,5.452649
639,CCOC(C)OC(=O)CC,8.8,4.6764774
641,CCOC(=O)CC(C)=O,8.3,7.8663273
652,CCCCCC(=O)OCC,5.9,6.356303
654,CCN=[CH+],5.8,8.392645
659,CCOC(=O)C(=C)C#N,9.0,7.5968723
663,CCOCl,6.5,4.4985094
665,CCN=C=O,2.5,4.508925
670,CCSC,2.5,4.5841455
673,CCSC#N,5.4,9.264441
681,BrCCBr,8.6,5.9720945
685,CCCCOCCOC(C)=O,6.8,6.222621
686,CCCCOCC.OCCO,4.6,10.399401
688,CC(C)(C)OCCOC(C)(C)C,8.2,4.290576
692,COCCOC,6.0,6.451437
698,CCCOCCO,13.5,12.355209
706,COCCOC(C)=O,11.6,7.6971536
727,FC=O,8.6,7.7615805
735,CCOCC.OCC(O)CO.OC(O)=O,8.7,11.624487
746,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,4.1133823
751,Fc1c(F)c(F)c(F)c(F)c1F,0.0,3.4735434
760,CCCCCCOC(C)=O,5.9,5.6185923
780,CC(C)C[S](=O)CC(C)C,6.1,5.643926
784,N=C=O,13.6,5.4103885
786,CCC(C)C,0.0,3.55969
794,CCCCCCCCCCCCCCCC(=O)OC(C)C,3.7,3.3715696
799,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,20.3,15.991563
801,CC(C)[C@@H]1CC[C@@H](C)CC1=O,4.4,5.186008
802,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,4.9,7.0827575
812,C[C@@H]1CCc2c(C)coc2C1,5.6,5.994875
819,C,0.0,6.6865754
823,CCCCC(=O)COC,5.9,5.9111114
829,CC=CCC#N,5.1,5.9842167
830,CN,16.0,12.01981
848,CI,5.3,5.41374
853,CC(=C)C(C)=O,4.5,6.302796
854,CN=C=S,10.1,3.762711
870,COC=C,6.3,6.7125306
874,COC#CC,5.9,6.8583484
879,ClCCl,7.1,4.287657
882,CN(C)C(=S)N(C)C,10.5,11.832891
884,CCN(Cl)Cl,7.7,4.4689717
897,CCCCOC(=O)CC(C)=O,7.3,6.8232245
898,CCCCOC(=O)C=C,4.9,6.306386
915,CNC(C)=O,13.0,10.234604
917,C[N+]1([O-])CCOCC1,10.2,3.8499622
919,CN1CCCC1=O,7.2,6.7972727
920,CNc1ccccc1,7.8,9.720229
921,CCCCN1CCCC1=O,5.8,11.974363
925,CCCOC(=O)CC,5.7,6.811589
932,[O-][N+](=O)C=C,5.0,5.5879774
944,Fc1ccccc1Cl,2.0,3.4477317
947,Cc1ccccc1Cl,2.3,3.7859035
950,Fc1ccccc1F,1.0,2.7719333
954,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.0,6.0455
958,CCCCCCCC\C=C/CCCCCCCC(O)=O,6.2,8.975954
960,C[Si](C)(C)O[Si](C)(C)C,0.0,5.723168
965,C1COC1,5.4,6.3321233
967,COc1ccc(N)cc1,11.3,11.777056
988,ClC1C(Cl)(Cl)C1(Cl)Cl,3.7,3.3443832
990,Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2,5.4,6.847809
991,CCCCC=O,5.8,5.95603
1000,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,-0.07655274
1001,CCOc1ccccc1,4.0,3.5525076
1003,CC(=O)Oc1ccccc1,6.4,6.882928
1005,C#Cc1ccccc1,4.0,5.2903686
1008,O[P](O)(O)=O,28.4,8.382393
1015,CCC,0.0,5.0046277
1024,CCC(Cl)=O,5.3,4.167124
1035,CCOCC(C)O,10.5,10.076724
1037,CC(C)COCC(C)O,9.8,10.24324
1049,c1ccnnc1,11.7,8.6410265
1051,c1cncnc1,11.3,8.848254
1054,C1CCNC1,7.4,7.3022876
1056,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,11.0,11.159287
1069,C1OC1c2ccccc2,6.6,5.654987
1071,O=C1CCC(=O)O1,16.0,8.221949
1074,O=[S]1(=O)CCCC1,8.7,9.809436
1079,CC(C)(C)O,14.7,12.82898
1083,CCO[Si](OCC)(OCC)OCC,0.6,4.9528446
1092,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,7.0,6.760176
1095,CC(O)=S,8.9,23.003967
1100,s1cccc1,7.8,7.079755
1102,NC(N)=S,14.8,17.169342
1113,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,10.1,9.928467
1115,OC(=O)C(Cl)(Cl)Cl,13.0,8.321665
1117,Clc1ccc(c2ccccc2)c(Cl)c1Cl,4.1,8.050347
1121,Cl[SiH](Cl)Cl,3.8,4.828911
1129,OCCOCCOCCO,18.6,17.291243
1131,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,8.4,9.433533
1137,CN(C)C,1.8,7.020051
1140,CO[P](=O)(OC)OC,10.2,13.169791
1154,C=CCOC=C,5.3,6.715517
1155,NC=C,11.8,11.089828
1160,OCCOCCOC=C,13.8,17.070766
1166,C=COC=O,9.7,9.724698
1167,IC=C,7.3,5.8047113
1168,CC(C)COC=C,5.1,4.3981667
1169,CC(C)OC=C,5.2,6.2330174
1171,CCCOC=C,5.2,5.602842
1175,[SiH3]C=C,4.0,5.8047113
1176,FC(F)(F)C(=O)OC=C,7.6,5.5446634
1185,O=C1CCCO1,7.4,8.232431
