Mol_No,SMILES,actual,predict
303,COc1ccc(cc1)C(C)=O,11.2,7.7383575
304,COc1ccc(cc1)C#N,16.7,10.518768
313,[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F,6.0,7.8750997
320,CC(N)=O,18.7,13.200143
322,CC(O)=O,8.0,8.1632395
341,C=CC#N,12.8,12.635877
353,ClCC=C,6.2,7.636322
364,COCC=C,4.3,4.2450523
372,COc1ccc(C=O)cc1,11.9,9.805412
374,COc1ccccc1,4.4,4.425746
399,c1ccc(cc1)c2ccccc2,1.0,6.8072515
403,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,14.6,14.823072
407,BrC#C,9.9,6.2457
414,ClC(Cl)(Cl)Br,8.1,5.627822
419,CCCC,0.0,5.003373
421,CCCCOC(=O)c1ccccc1,5.6,4.0401354
437,[nH]1c2ccccc2c3ccccc13,6.4,6.895854
443,O=C(C#N)C#N,6.3,11.527998
452,ClCC#N,13.6,13.388219
469,O=C1Oc2ccccc2C=C1,12.5,14.554415
470,C/C=C/C=O,14.9,11.30444
472,O=C1OCC=C1,19.8,16.018517
476,ClC#N,14.5,11.769709
480,C1CCCCCC1,1.4,1.0472618
489,NC1CCCCC1,3.1,5.2092004
496,COC1CCCC1,4.3,4.199766
503,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,5.5,5.500552
505,CCCCCCCCCC,0.0,0.3088778
509,ClCCOCOCCCl,10.2,4.9962754
511,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,5.0,4.873069
515,CCCCC(CC)COCC(CC)CCCC,2.6,3.5458446
517,CC(C)CC(=O)CC(C)C,3.7,6.0962815
537,C(OCc1ccccc1)c2ccccc2,3.4,4.465445
546,OC(=O)C(Cl)Cl,8.1,7.818813
569,CCOCCOCCOCC,5.9,2.262096
571,CCCCCCOCCOCCO,6.0,5.7852554
574,CCOCCOCCO,9.2,5.28721
579,CCCCCC(CC)(CC)OC(=O)c1ccccc1C([O-])=O,7.0,15.452519
586,C=C1CC(=O)O1,14.5,14.783286
606,CO[S](=O)(=O)OC,13.0,12.18032
610,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,2.0,3.9193294
623,CCCOC(C)COC(C)CO,6.1,6.0236244
624,COC(C)COC(C)COC(C)=O,4.9,5.4294567
626,C=CSC=C,4.6,5.7136693
639,CCOC(C)OC(=O)CC,3.3,5.887774
641,CCOC(=O)CC(C)=O,7.3,7.04255
652,CCCCCC(=O)OCC,3.2,4.3939676
654,CCN=[CH+],15.2,8.197642
659,CCOC(=O)C(=C)C#N,10.3,8.446922
663,CCOCl,8.6,6.901586
665,CCN=C=O,12.0,9.706543
670,CCSC,4.8,5.4123287
673,CCSC#N,13.4,14.473163
681,BrCCBr,3.5,6.7827926
685,CCCCOCCOC(C)=O,7.5,4.083789
686,CCCCOCC.OCCO,4.9,5.378045
688,CC(C)(C)OCCOC(C)(C)C,4.1,4.8641634
692,COCCOC,6.3,5.7905173
698,CCCOCCO,8.7,6.188215
706,COCCOC(C)=O,5.5,5.8739367
727,FC=O,10.1,11.412431
735,CCOCC.OCC(O)CO.OC(O)=O,18.5,16.158278
746,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.1,6.75672
751,Fc1c(F)c(F)c(F)c(F)c1F,0.0,8.113853
760,CCCCCCOC(C)=O,2.9,4.1405272
780,CC(C)C[S](=O)CC(C)C,10.5,10.274438
784,N=C=O,10.5,8.060741
786,CCC(C)C,0.0,4.3218336
794,CCCCCCCCCCCCCCCC(=O)OC(C)C,3.9,2.70512
799,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,8.2,8.052152
801,CC(C)[C@@H]1CC[C@@H](C)CC1=O,8.1,10.657741
802,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,4.7,5.169034
812,C[C@@H]1CCc2c(C)coc2C1,4.6,5.183075
819,C,0.0,5.7905173
823,CCCCC(=O)COC,6.0,5.6442075
829,CC=CCC#N,11.3,16.062206
830,CN,7.0,6.6901135
848,CI,7.7,5.7905173
853,CC(=C)C(C)=O,12.1,7.5142775
854,CN=C=S,16.2,6.3171377
870,COC=C,5.3,4.7449217
874,COC#CC,6.3,5.0917478
879,ClCCl,7.3,7.4277077
882,CN(C)C(=S)N(C)C,6.0,6.655451
884,CCN(Cl)Cl,7.6,6.901586
897,CCCCOC(=O)CC(C)=O,5.8,4.407442
898,CCCCOC(=O)C=C,6.2,5.418499
915,CNC(C)=O,17.0,10.090548
917,C[N+]1([O-])CCOCC1,16.1,7.32688
919,CN1CCCC1=O,12.3,10.919525
920,CNc1ccccc1,6.0,4.8171935
921,CCCCN1CCCC1=O,9.9,9.0757475
925,CCCOC(=O)CC,5.6,6.250103
932,[O-][N+](=O)C=C,16.6,11.895775
944,Fc1ccccc1Cl,8.7,5.6741524
947,Cc1ccccc1Cl,4.9,8.296061
950,Fc1ccccc1F,9.0,5.427088
954,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.3,4.04633
958,CCCCCCCC\C=C/CCCCCCCC(O)=O,2.8,2.8156216
960,C[Si](C)(C)O[Si](C)(C)C,2.0,4.445387
965,C1COC1,10.0,5.5790844
967,COc1ccc(N)cc1,6.5,6.542661
988,ClC1C(Cl)(Cl)C1(Cl)Cl,10.5,5.7716866
990,Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2,8.1,10.238402
991,CCCCC=O,9.4,9.4166155
1000,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.9160513
1001,CCOc1ccccc1,4.5,4.9035926
1003,CC(=O)Oc1ccccc1,5.2,5.1050606
1005,C#Cc1ccccc1,2.8,3.8434565
1008,O[P](O)(O)=O,18.6,10.982236
1015,CCC,0.0,5.4123287
1024,CCC(Cl)=O,10.3,8.928201
1035,CCOCC(C)O,6.5,6.477565
1037,CC(C)COCC(C)O,4.7,4.469489
1049,c1ccnnc1,17.4,10.243821
1051,c1cncnc1,9.4,12.302288
1054,C1CCNC1,6.5,7.2169137
1056,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,6.6,4.938295
1069,C1OC1c2ccccc2,5.8,7.0559587
1071,O=C1CCC(=O)O1,17.5,16.16597
1074,O=[S]1(=O)CCCC1,17.4,11.425166
1079,CC(C)(C)O,5.1,6.0745974
1083,CCO[Si](OCC)(OCC)OCC,4.3,4.6616697
1092,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,8.5,10.18072
1095,CC(O)=S,6.7,5.934634
1100,s1cccc1,2.4,8.038051
1102,NC(N)=S,19.4,14.033362
1113,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,3.8,5.5731125
1115,OC(=O)C(Cl)(Cl)Cl,7.0,7.93927
1117,Clc1ccc(c2ccccc2)c(Cl)c1Cl,5.3,5.4275613
1121,Cl[SiH](Cl)Cl,3.6,7.004793
1129,OCCOCCOCCO,12.5,8.598585
1131,CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,3.1,12.167185
1137,CN(C)C,3.4,5.7905173
1140,CO[P](=O)(OC)OC,10.5,17.330418
1154,C=CCOC=C,6.5,3.8863735
1155,NC=C,7.2,7.1714497
1160,OCCOCCOC=C,7.5,9.943471
1166,C=COC=O,6.5,9.869851
1167,IC=C,5.5,5.3546352
1168,CC(C)COC=C,4.1,4.42741
1169,CC(C)OC=C,3.5,4.5803313
1171,CCCOC=C,3.5,5.044767
1175,[SiH3]C=C,2.6,4.3182054
1176,FC(F)(F)C(=O)OC=C,4.3,6.5266576
1185,O=C1CCCO1,16.6,16.16597
