Mol_No,SMILES,actual,predict
377,ClC(Cl)c1ccccc1,7.6,4.025363
381,[nH]1cnc2ccccc12,14.9,9.224582
382,o1ncc2ccccc12,11.5,3.856448
394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,11.2,6.7841864
398,C1CCC(CC1)C2CCCCC2,0.0,0.98135346
409,ClCBr,5.7,7.972593
411,BrC(Br)Br,5.0,6.7205267
413,BrC(=C)C=C,6.4,6.5080523
415,FC(F)(F)Br,2.4,4.5187187
420,CCCCOC(O)(CC)OCC,6.5,4.2694216
422,CCCCOC=O,6.5,6.1268024
424,CCCCOC(=O)C(C)O,6.5,4.9572215
425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,3.7,3.5034914
428,C1CCOC1,6.2,6.4274907
433,CCCC(Cl)=O,9.4,7.3711123
435,CC1(C)C2CCC(C2)C1=C,1.8,0.6944108
465,OC(=O)\C=C/c1ccccc1,3.9,7.4375186
467,CC1=CC(=O)OC1=O,17.0,19.633312
479,C1CCCCCCCCCCC1,0.0,2.190357
481,O=C1CCCCCC1,10.6,9.721384
490,ClC1CCCCC1,5.5,3.9703605
493,C1CCCC1,0.0,2.1292472
497,C1CC1,0.0,4.491928
519,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,6.2,6.7202845
522,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,6.6,7.167974
526,CCCCOCCCC,3.4,3.5462947
528,CCCCCOCCCCC,3.1,3.2231586
529,CCCOCCC,3.2,5.9249115
536,COC(=O)CCCCC(=O)OC.COC(=O)CCCC(=O)OC.COC(=O)CCC(=O)OC,6.5,7.2226996
551,FC(Cl)Cl,3.1,5.9822755
552,OCCNCCO,7.0,8.519198
553,CCOC(=O)CCCCC(=O)OCC,6.2,6.143638
557,CCOC(=O)CCCC(=O)OCC,7.0,4.363971
558,CCC(=O)CC,7.6,8.5225525
570,C=COCCOCCOC=C,7.3,4.714241
584,CC(C)COC(=O)CCCCC(=O)OCC(C)C,2.5,3.6900811
585,CC(C)NC(C)C,1.7,4.8066573
591,COC(=O)CCCCC(=O)OC,6.8,6.5227566
594,COCCOC,6.0,5.6832786
596,CC(C)(O)CN,9.2,8.386395
614,O(c1ccccc1)c2ccccc2,3.4,3.4587295
618,CCCNCCC,1.4,4.7814317
629,NCCc1ccc(O)c(O)c1,10.3,13.139327
631,CCCCCCCCCCCCCCCCCCCC,0.0,0.8779008
632,ClCC1CO1,7.6,8.571048
635,CC[S](Cl)(=O)=O,14.9,9.991976
644,CCN,5.6,6.700104
645,CCCCCC(=O)CC,4.5,5.6662593
658,CCOC(=O)CC#N,7.9,10.503899
672,CCOC(=O)CC,6.1,7.2720404
678,O=C1OCCO1,21.7,15.882227
679,OCCCl,8.8,8.813927
680,OCCC#N,18.8,14.055626
689,CC(O)=O.CC(O)=O.OCCO,4.7,8.661885
708,C[S](O)(=O)=O.C=C,9.3,17.535234
713,CC=CC(C)=O,12.1,12.693122
715,CCCOC#C,3.8,5.7694383
722,CF,10.6,6.1916075
724,C=O,14.4,10.741703
733,OCC(O)CO.OC(O)=O,25.5,11.6396265
734,CC(O)=O.OCC(O)CO.OC(O)=O,14.7,10.117642
743,O=CC=O,17.0,11.149447
748,CCCCCCCCCCCCCCCC,0.0,0.8779008
755,CN(C)[P](=O)(N(C)C)N(C)C,11.6,10.827861
756,CCCCCC=O,8.4,8.785787
773,CC(C)CCO,5.2,5.548317
776,CC(C)COC(=O)C=C,6.2,4.4062433
779,CC(C)COC(=O)C(C)C,2.8,6.5054946
788,CC(=C)C=C,1.4,4.5612955
803,N[C@@H](Cc1ccc(O)cc1)C(O)=O,6.9,9.123671
805,CCCCCCCCCCCCOC(=O)C(C)=C,2.2,4.1090674
810,N#CCC#N,18.4,13.089873
811,CN(C)CCOC(=O)COc1ccc(Cl)cc1,6.2,10.296803
816,CC(=C)C(N)=O,11.0,14.961704
832,COC(=O)c1ccccc1,8.2,7.545906
836,COC(Cl)=O,9.5,11.563808
839,CC1CCCC1,0.0,3.847517
841,CCC(C)=O,9.0,9.233963
845,CC(=O)C=O,16.1,9.371015
846,CNN,8.7,7.546401
847,COO,15.0,6.564276
852,CN=C=O,11.5,10.046106
859,CO[N+]([O-])=O,14.0,11.591297
863,C[P](F)(F)=O,14.0,11.210557
875,CO[S](=O)(=O)c1ccc(C)cc1,15.3,12.012361
886,CCN(CC)C(C)=O,11.3,9.718961
889,CCCC(=O)N(C)C,10.6,9.147211
895,O=C1CCCN1Cc2ccccc2,6.1,10.11555
904,CCCCOC(=O)CC,5.5,4.8847775
911,CCN1CCCC1=O,12.0,11.044015
912,O=CN1CCCCCC1,10.4,10.523978
926,CCCCCCCCCCCCCC,0.0,0.8779008
934,C[N+]([O-])=O,18.8,12.750685
936,CCCCCCCCC,0.0,1.0030452
939,CN[C@@H](C)[C@H](O)c1ccccc1,10.7,4.730483
943,Cc1ccccc1Br,5.0,3.8256297
948,Brc1ccccc1Br,6.5,6.112367
949,Clc1ccccc1Cl,6.3,6.1771164
951,COc1ccccc1O,7.0,6.309631
970,[O-][N+](=O)c1ccc(Br)cc1,9.9,10.585333
973,ClC(=O)c1ccc(Cl)cc1,6.7,7.0791917
985,CC1OC(C)OC(C)O1,5.0,4.777019
993,CCCCC(O)=O,4.1,4.486335
998,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.8966025
1002,Oc1ccccc1,5.9,5.809383
1004,N#CCc1ccccc1,12.3,11.953151
1007,ClC(Cl)=O,5.3,9.201153
1012,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,7.0,12.348792
1021,CCC(O)=O,5.3,8.198232
1028,CCCOC(=O)C(C)=C,6.6,6.407663
1032,CC(O)CO,10.4,7.9170527
1036,CCOCC(C)OC(C)=O,6.3,4.7871633
1045,C#CC#N,17.0,13.388854
1047,[nH]1cnc2ncncc12,11.7,7.517102
1050,c1ccncc1,8.8,10.235548
1072,N#CCCC#N,17.0,13.582135
1081,CC(C)(c1ccc(O)cc1)c2c(Br)cc(OBr)c(Br)c2Br,9.1,10.647551
1110,C1CC[C@@H]2CCCC[C@H]2C1,0.0,1.973254
1118,ClC=C(Cl)Cl,3.1,7.7129774
1122,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,7.7,10.130644
1123,Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,12.3,10.536318
1130,COCCOCCOCCO,7.6,13.578064
1133,OC(=O)C(F)(F)F,9.7,6.2249904
1139,C1CSC1,7.8,5.853455
1141,[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,10.3,11.866577
1151,COCCOC=C,6.7,4.9135404
1153,C=CC#C,1.7,4.794762
1159,CCCC(=O)OC=C,3.9,6.6400876
1165,CCSC=C,5.8,4.5570064
1172,C=CN1CCCC1=O,9.3,10.506789
1173,CCCC[S](OCC)C=C,5.0,5.6483436
1178,CCCCCC(=O)OC(C)C=C,2.7,8.737274
1179,O=C1OC=CO1,18.1,18.1447
1186,S=C1CCCO1,6.9,8.576873
