Mol_No,SMILES,actual,predict
818,CC(=C)C#N,9.5,12.67559
825,COC(C)=O,7.2,7.6536727
843,COC=O,8.4,10.76344
851,CC(C)CC(C)=O,6.1,6.216483
855,CS,7.7,5.8659897
860,CCCCCCCC\C=C/CCCCCCCC(=O)OC,3.8,4.3960266
894,CC(=O)N1CCOCC1,9.8,9.7470255
896,CCCCOC(C)=O,3.7,4.089442
907,CCCC(N)=O,13.7,10.861869
913,O=CN1CCCCC1,10.6,10.274921
924,CCCO[N+]([O-])=O,11.3,11.103591
940,COc1ccccc1Br,8.4,5.667814
941,Clc1ccccc1Br,7.7,6.2257524
969,ClC(=O)c1ccc(Br)cc1,6.5,9.6708355
978,Clc1ccc(Cl)cc1,5.6,6.3603697
980,C=Cc1ccc(C=C)cc1,1.0,4.3661065
994,FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.0,-0.35128766
1006,NNc1ccccc1,6.5,5.101663
1009,Cl[P](Cl)(Cl)=O,9.3,11.09063
1013,C1CNCCN1,4.8,7.9004087
1025,CCCN,4.9,4.445297
1029,CC=C,1.6,3.9019477
1033,CC(O)COC(C)(C)C,6.1,6.0093427
1039,COCC(C)O,6.3,6.8540425
1057,c1ccc2ncccc2c1,5.6,9.664779
1070,O=CCCC=O,9.8,10.834512
1077,Cl[S](Cl)(=O)=O,7.2,17.2234
1085,OCC1CCCO1,8.2,8.857764
1087,C1CCOCC1,6.3,4.2224126
1089,C1CCSC1,6.7,5.398935
1093,s1ccnc1,18.8,10.102428
1094,CC(N)=S,20.6,14.344601
1105,C\C=C(/C)C=O,12.9,10.645162
1107,Cc1ccc(cc1N=C=O)N=C=O,7.9,13.274276
1120,[SiH3]C(Cl)(Cl)Cl,6.6,3.5664797
1124,CC1(C)C2CC3C(C2)C13C,0.0,5.331403
1127,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,4.9,6.841618
1138,Cc1cccc(C)c1C,1.0,-0.55905324
1143,CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,5.9,3.8959231
1144,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,6.4,10.839366
1146,CCCCCCCCCCC,0.0,0.17547731
1148,COc1cc(C=O)ccc1O,9.8,9.836758
1149,ClCCOC=C,6.7,7.9858804
1152,CC(=O)OC=C,7.2,6.8947606
1156,CCCCOCCOCCO,5.0,6.127416
1162,C/C=C/C(=O)OC=C,5.0,7.2031274
1164,OCCOCCOCCOC=C,6.0,7.6130285
1177,C[Si](C)(C)C=C,1.0,7.7798686
1180,O,16.0,5.611488
1181,Cc1ccccc1C,1.0,3.1431
1183,ClCC(=O)c1ccccc1,9.6,7.8643928
