index,smiles,experimental,predicted,residual
269,Oc1cc(Cl)cc(Cl)c1,-1.34,-2.119327,0.7793270683288573
276,ClCCC#N ,-0.29,-0.1435475,-0.14645249485969541
282,CCCC(=O)CC,-0.83,-1.2567573,0.4267572593688965
288,CCC(C)CCO,-0.72,-0.6876893,-0.03231069564819333
295,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92,-6.8624635,-1.0575365257263183
315,c1(O)cc(O)ccc1CCCCCC,-2.59,-3.4538412,0.8638412094116212
317,CC(C)c1ccc(C)cc1,-3.77,-4.7945504,1.0245504188537597
330,O=C1NC(=O)NC(=O)C1(C)C,-1.742,-1.8964946,0.15449462699890137
337,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658,-2.5101771,-0.14782286453247062
339,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-2.322,-2.3521616,0.030161645889282163
343,c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59,-6.8105154,0.22051540374755874
347,Oc2ccc1ncccc1c2 ,-2.16,-1.8405389,-0.31946114063262954
358,C1Cc2cccc3cccc1c23,-4.63,-5.330796,0.7007957649230958
373,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85,-2.5270352,-1.3229647636413575
376,C=CCS(=O)SCC=C,-0.83,-1.3807617,0.550761742591858
378,O=C1NC(=O)C(=O)C(=O)N1 ,-1.25,-1.7729743,0.5229742527008057
379,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99,-1.7486885,-0.2413115406036377
384,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-0.364,-1.8989514,1.5349514112472535
385,Nc1nccs1 ,-0.36,-0.99746364,0.6374636435508728
386,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.47,-3.161726,-2.308274002075195
387,Nc1nc[nH]n1,0.522,-2.2903056,2.812305614471436
391,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,-4.1126785,0.4226785278320313
392,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402,-4.108126,-0.2938738365173341
397,c1ccc2cc3ccccc3cc2c1,-6.35,-3.523752,-2.8262480258941647
401,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931,-3.7579403,-2.1730597076416016
406,CNC(=O)C=C(C)OP(=O)(OC)OC,0.651,-0.7836374,1.4346374044418335
410,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,-6.741756,1.211755962371826
418,c1ccccc1C(O)c2ccccc2,-2.55,-1.9437011,-0.6062988519668577
441,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4,-4.1647162,-1.2352837562561039
455,O=C1NC(=O)NC(=O)C1(CC)C(C)CC,-2.39,-2.4544218,0.06442175865173327
459,CCCCOC(=O)c1ccc(N)cc1,-3.082,-4.032048,0.9500482254028322
466,CCCCOC=O,-1.37,-1.7306546,0.36065459728240956
471,CC1(C)C2CCC1(C)C(=O)C2,-1.96,-3.1371891,1.1771891498565674
472,CCCCCC=O,-1.3,-2.3339972,1.0339972496032714
474,O=C(Nc1ccccc1)Nc2ccccc2,-3.15,-3.1578865,0.007886505126953214
484,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84,1.2326187,-3.072618689537048
492,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.576,-5.0417495,0.465749477386475
496,ClC(Br)Br,-1.9,-1.4767486,-0.42325141429901114
502,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,-5.64,-3.6554077,-1.9845923328399655
505,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89,-4.1165457,-0.7734543228149411
508,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.451,-5.1519575,1.7009575119018554
509,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.483,-3.4474053,-0.03559466171264658
510,Clc2ccc1oc(=O)[nH]c1c2,-2.831,-3.797797,0.9667969646453858
520,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24,-3.808675,0.5686750507354734
524,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382,-6.281393,0.8993930511474613
540,C1CCCCCCC1,-4.15,-2.846223,-1.3037768840789798
555,ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.9,-6.763322,-0.13667812347412145
556,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.15,-6.569197,-0.5808028221130375
562,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632,-3.9592192,-0.6727807826995846
563,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.59,-4.03048,0.4404799079895021
564,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-4.9,-5.3874526,0.48745260238647425
565,CC2(C)C1CCC(C)(C1)C2=O,-1.85,-2.6734388,0.8234387874603271
573,c1ccc2c(c1)sc3ccccc23,-4.38,-5.0449524,0.6649523925781251
577,CCCCOC(=O)c1ccccc1C(=O)OCCCC ,-4.4,-4.9101214,0.5101214408874508
592,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-5.293,-4.375982,-0.9170181922912599
600,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,-4.328,-3.8553576,-0.4726423530578616
607,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-5.47,-3.0090206,-2.460979433059692
612,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-7.32,-5.7861543,-1.5338457298278811
619,CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,-2.449154,-2.410846099853516
624,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,-1.456,-2.256739,0.8007389011383057
627,CCCCCCCCCCCCCCCCCCCC,-8.172,-8.260131,0.088130882263183
632,CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-5.282,-3.2124958,-2.069504196166992
639,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-6.124,-4.826634,-1.2973660697937008
642,CCO,1.1,-0.34046775,1.4404677510261537
645,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,-3.3899536,-2.15004638671875
646,CCCCc1c(C)nc(NCC)[nH]c1=O,-3.028,-3.545312,0.5173119277954101
647,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C ,-5.66,-4.181186,-1.4788138008117677
648,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42,-3.420383,0.00038297653198249293
663,CCCOCC,-0.66,-1.289201,0.629201021194458
671,CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-8.6,-4.823675,-3.776324844360351
676,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38,-4.148639,-0.23136079788207997
681,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,-6.4502835,0.4252835273742672
683,COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57,-4.1742115,-0.39578849792480497
686,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876,-4.9782887,-1.897711349487305
691,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.43,-3.2133834,-0.21661656379699723
698,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.047,-5.0956583,1.0486583023071292
699,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-3.37,-2.6189053,-0.7510946941375733
702,COP(=S)(OC)SCC(=O)N(C)C=O,-1.995,-1.197954,-0.7970459413528443
709,CCC1(CCC(=O)NC1=O)c2ccccc2 ,-2.337,-3.6123717,1.2753716831207274
719,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92,-1.7192707,-3.200729293823242
725,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.43,-2.2003694,-2.2296306419372556
729,c1ccccc1C(O)C(O)c2ccccc2,-1.93,-1.9437011,0.013701148033142152
742,Ic1ccccc1,-3.01,-2.7239494,-0.2860505676269529
744,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62,-5.406405,-1.213595027923584
747,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785,-4.464586,0.679585781097412
748,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,-3.658,-3.3528912,-0.3051087932586669
763,CC(C)OC=O,-0.63,-1.0010402,0.3710402202606201
766,c1ccc2cnccc2c1,-1.45,-1.1952662,-0.25473375320434566
769,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,-5.259,-5.9642534,0.7052534255981442
775,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.64,-1.5891631,-3.0508369350433346
776,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.592,-3.403557,-0.18844293785095223
779,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37,-2.6046712,-0.7653287601470948
791,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,-4.873,-2.6219604,-2.251039598464966
794,CC2=CC(=O)c1ccccc1C2=O ,-3.03,-3.9314127,0.9014126968383791
795,CC(C)C1CCC(C)CC1O ,-2.53,-2.5727956,0.04279562950134297
797,CCCC(C)(COC(N)=O)COC(N)=O ,-1.807,-1.3287393,-0.47826071453094476
804,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82,-1.8980169,-0.921983070373535
805,COc1ccccc1OCC(O)COC(N)=O,-0.985,-1.6587808,0.6737808132171631
806,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,-3.142685,-2.047315063476563
815,CCCCCCCCCC(=O)OC,-4.69,-3.8828418,-0.8071581745147709
818,CCCCCC(=O)OC,-1.87,-1.5524276,-0.31757235050201427
826,CCCOC,-0.39,-0.90708816,0.5170881605148315
829,CC1CCCC1,-3.3,-3.7451222,0.4451221942901613
831,COC(=O)c1ccc(O)cc1,-1.827,-2.5280867,0.7010866622924805
838,Cc1ncc(N(=O)=O)n1CCO ,-1.26,-2.0615544,0.8015544319152832
840,Cc1ncc(N(=O)=O)n1CCO,-1.22,-2.0615544,0.8415544319152832
856,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,-2.6823263,0.4023263168334963
860,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.77,-4.3773203,-0.39267971038818317
863,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,-3.19,-4.234282,1.0442820167541504
870,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-3.561,-3.0090206,-0.5519794330596923
871,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,-4.457116,0.6971161270141604
878,CN(=O)=O,0.26,-0.703616,0.9636160230636597
891,Clc1ccccc1N(=O)=O,-2.55,-4.224789,1.6747891426086428
897,Nc1ccccc1N(=O)=O,-1.96,-2.0351737,0.07517365455627445
929,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28,-3.3563943,-0.923605709075928
952,OCc1ccccc1,-0.4,-2.5863078,2.186307764053345
955,CCOP(=S)(OCC)SCSCC,-4.11,-3.6595426,-0.45045743942260774
957,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862,-2.8331234,-2.028876554489136
960,N#Cc1ccccc1C#N,-2.38,-1.2208228,-1.159177188873291
966,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.15,-3.216558,-0.9334420204162601
972,COc1ccc(cc1)N(=O)=O,-2.41,-2.648197,0.23819693565368638
975,Oc1ccc(cc1)c2ccccc2,-3.48,-3.9511936,0.47119357109069826
995,CCCOC(=O)C,-0.72,-0.6888404,-0.03115961074829099
1003,CC#C,-0.41,-1.3300998,0.9200998210906983
1016,CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2.09,-2.4661791,0.376179132461548
1017,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29,-4.0742455,0.7842454528808593
1020,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-5.82,-4.658539,-1.1614611816406253
1021,OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,-0.41,0.09956471,-0.5095647087693214
1025,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-3.685,-0.78698486,-2.898015139102936
1026,CCCOC(=O)c1ccc(N)cc1,-2.452,-3.0051112,0.5531112174987793
1028,COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,-4.42,-6.4959044,2.0759044456481934
1030,O2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.672,-4.3285456,0.656545570373535
1043,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3.043,-3.42753,0.3845300502777098
1044,CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324,-3.516886,0.19288599586486832
1046,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3.535,-4.902841,1.3678410911560057
1050,c1ccccc1NC(=O)c2c(O)cccc2,-3.59,-2.480727,-1.1092730426788329
1051,CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-3.09,-3.1661243,0.07612434387207045
1058,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173,-4.493625,0.3206251640319824
1064,O=C1CCC(=O)N1,0.3,-2.6679578,2.967957782745361
1079,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.37,-4.087453,-1.2825471115112306
1080,BrC(Br)(Br)Br,-3.14,-2.2931852,-0.8468147659301759
1082,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,-4.02,-2.8989258,-1.1210742187499996
1083,ClC(Cl)(Cl)Cl,-2.31,-2.7840402,0.47404021263122553
1095,CNC(=O)ON=C(CSC)C(C)(C)C ,-1.62,-0.5285918,-1.0914081883430482
1112,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,-3.68,-4.811532,1.1315320205688475
1114,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-4.13,-5.174271,1.0442711067199708
1115,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-2.404,-3.6917582,1.287758155822754
1123,ClC(Cl)Cl,-1.17,-1.4767486,0.30674858570098884
1126,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-6.01,-5.003261,-1.0067389106750486
1127,Cc2cccc3sc1nncn1c23 ,-2.07,-3.3325384,1.2625383663177492
1128,CCNc1nc(Cl)nc(n1)N(CC)CC,-4.06,-4.6629086,0.6029085540771488
1130,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,-5.20359,-0.47641008377075167
1136,NC(=O)N,0.96,0.39496148,0.5650385236740112
