index,smiles,experimental,predicted,residual
229,CCCCCC(C)(C)O,-1.72,-1.1151139,-0.6048861455917358
246,Cc2ncc1nccnc1n2,-0.12,-1.288207,1.1682070541381835
253,CCCCCCC(=O)C,-2.05,-2.453805,0.40380496978759783
255,CCCC(=O)C,-0.19,-1.2275414,1.037541446685791
262,CC(=O)C(C)(C)C,-0.72,-0.93898493,0.21898493051528933
279,CCCCC(O)CC,-1.47,-1.5453074,0.07530739784240725
283,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886,-6.2125506,0.32655064010620105
287,CC(C)C(=O)C,-0.12,-0.80031157,0.6803115653991699
293,CCC(C)(O)CC,-0.36,-0.9715466,0.6115465903282166
297,Cc1c[nH]c2ccccc12 ,-2.42,-3.3047392,0.8847392368316651
301,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523,-6.28468,-0.2383201103210446
303,CCC(=O)CC,-0.28,-0.5841388,0.304138810634613
322,CC(C)CCCO,-1.14,-1.071008,-0.06899203300476064
325,OCCCC=C,-0.15,-0.9431315,0.7931315064430237
345,CCCCC(=O)CCCC,-2.58,-1.8650861,-0.7149139213562012
348,COc2cnc1ncncc1n2,-1.139,-2.3611896,1.222189603805542
364,CC#N,0.26,-0.44500905,0.7050090527534485
372,CCc1cccc(CC)c1N(COC)C(=O)CCl ,-3.26,-3.2871046,0.027104606628418182
374,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307,-5.4262857,-0.8807142562866215
400,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.538,-2.4849584,-1.0530415897369383
402,CCNc1nc(NC(C)C)nc(OC)n1,-2.084,-2.8797805,0.7957805309295654
403,CCNc1nc(Cl)nc(NC(C)C)n1,-3.85,-4.2958846,0.445884609222412
414,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2,-3.474226,-0.7257740020751955
415,O=Cc1ccccc1,-1.19,-1.6771566,0.4871565675735474
419,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,-2.81,-3.096329,0.28632897377014155
421,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,-7.522748,-1.1762520065307616
437,NC(=O)NCc1ccccc1 ,-0.95,-1.8229127,0.8729126930236817
438,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71,-5.3074365,0.597436466217041
452,Oc1c(Br)cc(C#N)cc1Br ,-3.33,-3.2372944,-0.09270556449890144
463,CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.661,-3.3214247,1.6604247226715088
469,CCCC=O,-0.01,-0.6210585,0.6110585236549377
476,c1ccc2c(c1)[nH]c3ccccc32,-5.27,-3.6113713,-1.6586287212371822
480,CC1=C(SCCO1)C(=O)Nc2ccccc2,-3.14,-3.6000166,0.46001659393310534
488,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617,-3.4126883,0.7956882553100586
503,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05,-3.4675837,0.41758365631103533
511,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.85,-6.796389,-1.0536108970642086
515,CC/C=C\C,-2.54,-2.1330748,-0.4069252395629883
517,CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338,-3.8633714,1.5253713722229003
546,O=C2NC(=O)C1(CC1)C(=O)N2 ,-1.886,-1.9953014,0.10930136585235606
550,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.017,-8.034701,0.01770134735107476
569,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.286,-2.1491327,-2.1368672714233394
571,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-3.64,-5.1522374,1.5122374153137206
579,ClCCl,-0.63,-1.2622056,0.6322056007385254
586,CCOC(=O)c1ccccc1C(=O)OCC,-2.35,-2.5860362,0.23603620529174796
606,CSSC,-1.44,-1.4538759,0.013875899314880424
608,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,-3.38,-2.319095,-1.0609051036834716
609,OC1C(O)C(O)C(O)C(O)C1O,0.35,-0.35621768,0.7062176823616028
610,CCCSCCC,-2.58,-1.9699316,-0.6100683975219727
623,CC1=CCC(CC1)C(C)=C,-4.26,-3.5570545,-0.7029454803466795
625,CCOc1ccc(NC(N)=O)cc1,-2.17,-2.1880703,0.01807029724121101
637,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-4.955,-4.6314464,-0.323553638458252
640,CC,-1.36,-1.3829406,0.022940649986266992
641,CCS,-0.6,-1.4948579,0.8948579072952271
651,CCOC(=O)C,-0.04,-0.6944846,0.6544845914840698
658,CCCCCC(=O)OCC,-2.35,-1.9165193,-0.43348071575164804
659,CCCCCCCCC(=O)OCC,-3.8,-3.9258249,0.12582488059997576
662,CCOC(=O)CC,-0.66,-0.8055243,0.14552428960800168
669,CCOC(=O)c1ccc(O)cc1,-2.35,-2.5243232,0.17432322502136222
672,CCOC(=O)c1cncn1C(C)c2ccccc2,-4.735,-2.4891915,-2.2458084678649906
680,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7,-3.2441192,-1.4558808326721193
685,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-1.8,-2.9803214,1.1803214073181152
687,Nc1nc(=O)[nH]cc1F,-0.972,-1.4023092,0.4303091793060303
705,O=Cc1ccco1,-0.1,-1.359477,1.2594770431518554
710,OCC(O)CO,1.12,0.52311254,0.5968874645233155
734,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.817,-4.6103935,0.7933935241699217
735,O=c1[nH]cnc2nc[nH]c12 ,-2.296,-2.5992997,0.30329966926574725
749,CC(C)COC(=O)C,-1.21,-0.9330244,-0.2769755935668945
751,CC(C)Cc1ccccc1,-4.12,-4.0779347,-0.04206525802612315
770,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-3.021,-4.7095585,1.6885584869384767
774,CC(C)=CCCC(O)(C)C=C,-1.99,-1.4581618,-0.5318381690979004
778,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,-6.005,-3.2900198,-2.714980249404907
790,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-5.27,-5.598114,0.3281140136718754
800,C,-0.9,-1.3829406,0.48294064998626707
819,CNN,1.34,-1.0231202,2.3631201648712157
821,COC(=O)c1cccnc1 ,-0.46,-0.19795083,-0.2620491749048233
835,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-3.78,-3.7993224,0.019322366714477734
836,c1ccccc1(OC(=O)NC),-1.803,-2.431045,0.6280450553894044
839,CSc1nnc(c(=O)n1N)C(C)(C)C,-2.253,-2.6694796,0.4164796085357665
847,Cc1cccc(c1)N(=O)=O,-2.44,-2.8952153,0.45521527290344244
851,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,-3.083,-2.8162785,-0.2667215423583986
854,CN(C)C(=O)C,1.11,-0.47222152,1.5822215235233308
867,ON=Cc1ccc(o1)N(=O)=O ,-2.19,-2.2058315,0.01583152770996099
868,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.796,-4.715579,0.9195790328979494
869,O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,-2.759178,-0.46082207679748555
873,O=N(=O)c1ccccc1,-1.8,-2.2610617,0.46106166839599605
874,CCN(=O)=O,-0.22,-0.85358983,0.6335898327827454
876,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-3.38,-1.7763287,-1.6036713171005248
883,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.8,-5.04593,0.24592990875244158
889,Clc1ccccc1Br,-3.19,-4.023395,0.83339506149292
893,CCOC(=O)N,0.85,-0.3890614,1.2390613913536073
895,NC(=O)c1ccccc1O,-1.82,-1.5852144,-0.2347856235504151
903,Cc1ccccc1N,-2.21,-1.6861428,-0.5238571977615356
905,CNC(=O)ON=C(SC)C(=O)N(C)C,0.106,-1.0711077,1.1771077451705934
906,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,-3.952,-4.1354017,0.183401725769043
908,Cc1ccccc1C,-2.8,-2.382005,-0.4179950237274168
914,O=C1NC(=O)C(=O)N1 ,-0.4,-1.9953014,1.595301365852356
915,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,-3.6750307,-0.9849692916870119
917,CC(=O)Nc1ccc(Br)cc1,-3.083,-2.412718,-0.6702819423675539
923,Clc1ccc(cc1)N(=O)=O,-2.92,-3.3038557,0.3838556575775147
926,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915,-4.6102586,-1.3047414207458496
931,CCCCC,-3.18,-2.4911642,-0.6888357925415041
941,CCOc1ccc(NC(=O)C)cc1,-2.35,-2.1852527,-0.16474733352661142
946,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322,-2.4966214,0.1746213703155517
947,c1ccccc1O,0.0,-1.132373,1.1323729753494263
949,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-5.24,-5.808452,0.5684521293640135
951,NNc1ccccc1,0.07,-1.6861428,1.7561428022384644
954,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-4.097,-3.054563,-1.0424369544982914
956,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.233,-5.0928,-0.14019985961914028
964,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46,-3.9698582,0.5098581695556641
968,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-4.16,-2.3157382,-1.8442617988586427
971,Nc1ccc(cc1)N(=O)=O,-2.37,-1.8746029,-0.49539708614349376
978,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-4.37,-4.109988,-0.2600117874145509
984,COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478,-3.0146654,0.536665365219116
987,CCC,-1.94,-1.7031624,-0.236837568283081
989,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,-4.329738,-0.10026185989379854
992,CCC=O,0.58,-0.6341215,1.2141214776039124
994,CNC(=O)Oc1ccccc1OC(C)C,-2.05,-2.4629498,0.41294975280761737
998,CCCCC(=O)OC,-1.34,-2.1541553,0.8141552543640136
1001,CC=C,-1.08,-1.5940964,0.5140964221954345
1004,CC(C)(C)c1ccc(O)cc1,-2.41,-1.9755892,-0.43441084384918227
1019,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,-5.33681,0.30681011199951147
1032,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114,-3.3452363,-0.7687636985778807
1038,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86,-3.5693414,0.7093414211273195
1039,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-4.799,-3.7029412,-1.0960588207244877
1047,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.68,-4.7477365,1.0677364540100096
1053,CC1CCCCC1NC(=O)Nc2ccccc2,-4.11,-2.8144145,-1.2955854988098148
1054,CCNc1nc(Cl)nc(NCC)n1 ,-4.55,-3.5365043,-1.0134957313537596
1062,C=Cc1ccccc1,-2.82,-1.9308074,-0.8891926479339598
1072,Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-7.28,-4.3534613,-2.9265387344360354
1076,CCNc1nc(NC(C)(C)C)nc(SC)n1,-4.0,-3.1063764,-0.8936235904693604
1077,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02,-4.1874733,0.16747329711914105
1081,ClC(=C(Cl)Cl)Cl,-2.54,-1.2665651,-1.2734349155426026
1086,C1CCOC1,0.49,-0.7093986,1.199398627281189
1089,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676,-2.436724,-0.23927605247497574
1090,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,-2.523,-1.0822237,-1.4407763462066652
1094,c1ccccc1SC,-2.39,-2.45294,0.06293998718261706
1111,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,-1.5056975,-3.37430251121521
1116,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09,-4.7430115,0.6530114746093751
1117,BrC(Br)Br,-1.91,-1.4340984,-0.47590163707733146
1118,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-2.68,-2.6949353,0.014935321807861168
1124,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.752,-6.364532,0.612531993865967
1125,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46,-2.4879801,-1.9720198726654052
1132,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-3.638,-5.9015746,2.2635746116638185
1133,c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726,-3.7131412,-3.0128587970733642
1134,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-1.95,-2.6113608,0.661360788345337
1139,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144,-1.0520833,2.1960832538604738
1143,CNC(=O)Oc1cc(C)cc(C)c1,-2.581,-3.4520342,0.8710342350006104
